window_key,window,sentence_type,condition_key,condition,filename_suffix,agent_num,patient_num,patient_animacy,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.450000,0.250000,0.500000,4,0.000000,0.750000
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.500000,0.000000,0.000000,2,0.000000,0.000000
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.550000,0.280000,0.483322,4,0.000000,0.763322
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.600000,0.885000,0.230000,4,0.655000,1.000000
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.650000,0.666667,0.577350,3,0.000000,1.000000
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.700000,1.000000,0.000000,3,1.000000,1.000000
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.750000,0.750000,0.500000,4,0.250000,1.000000
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.800000,0.750000,0.500000,4,0.250000,1.000000
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.850000,1.000000,0.000000,2,1.000000,1.000000
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.900000,0.750000,0.500000,4,0.250000,1.000000
linguistic_encoding_2,Linguistic encoding II,inverse,inverse_1_agent_1_patient,Inverse used for 1-1,inverse_1_1,1,1,mixed,agent,0.950000,0.750000,0.500000,4,0.250000,1.000000
