asc_file,included_participant,window_key,window,time_rel,raw_samples,blink_samples_excluded,nonblink_samples,track_loss_samples,track_loss_percent_excluding_blinks
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.166667,1200,387,813,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.200000,1200,429,771,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.233333,1200,535,665,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.266667,1200,534,666,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.300000,1200,589,611,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.333333,1200,676,524,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.366667,1200,685,515,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.400000,1200,621,579,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.433333,1200,491,709,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.466667,1200,491,709,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.500000,1200,547,653,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.533333,1200,479,721,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.566667,1200,514,686,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.600000,1200,550,650,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.633333,1200,520,680,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.666667,1200,480,720,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.700000,1200,451,749,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.733333,1200,563,637,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.766667,1200,570,630,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.800000,1200,646,554,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.833333,1200,691,509,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.866667,1200,665,535,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.900000,1200,534,666,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.933333,1200,515,685,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.966667,1200,664,536,0,0.000000
k02.asc,no,post_onset_1000_2500,Post-onset 1000-2500,1.000000,1200,541,659,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.000000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.100000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.200000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.300000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.400000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.500000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.600000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.700000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.800000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,0.900000,1200,0,1200,0,0.000000
k02.asc,no,speech_planning,Speech planning,1.000000,1200,0,1200,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,2401,14,2387,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,1150,0,1150,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,2500,9,2491,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,2500,150,2350,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,2400,121,2279,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,2600,134,2466,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,2300,69,2231,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,2250,164,2086,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,2650,339,2311,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,2350,423,1927,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,2500,323,2177,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,2300,383,1917,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,2450,201,2249,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,2400,169,2231,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,2450,155,2295,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,2550,239,2311,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,2600,264,2336,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,2150,114,2036,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,2496,175,2321,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,2285,172,2113,0,0.000000
k03.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,1363,165,1198,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,2450,302,2148,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,1150,88,1062,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,2500,474,2026,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,2500,328,2172,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,2400,227,2173,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,2600,174,2426,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,2300,110,2190,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,2250,261,1989,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,2650,337,2313,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,2350,281,2069,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,2500,205,2295,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,2300,117,2183,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,2450,233,2217,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.650000,2400,134,2266,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.700000,2450,190,2260,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.750000,2550,160,2390,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.800000,2600,177,2423,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.850000,2150,224,1926,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.900000,2496,319,2177,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.950000,2282,83,2199,0,0.000000
k03.asc,yes,linguistic_encoding_2,Linguistic encoding II,1.000000,1341,97,1244,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.000000,2401,187,2214,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.050000,2450,184,2266,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.100000,2450,188,2262,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.150000,2450,285,2165,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.200000,2450,366,2084,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.250000,2450,277,2173,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.300000,2450,100,2350,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.350000,2450,22,2428,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,2450,23,2427,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,2450,58,2392,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,2450,87,2363,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,2450,128,2322,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,2450,191,2259,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,2450,159,2291,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,2450,95,2355,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,2450,16,2434,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,2450,83,2367,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,2450,100,2350,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,2450,51,2399,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,2450,71,2379,0,0.000000
k03.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,2450,210,2240,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,2450,210,2240,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,2450,296,2154,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,2450,268,2182,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,2450,128,2322,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.133333,2450,140,2310,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.166667,2450,298,2152,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.200000,2450,427,2023,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.233333,2450,344,2106,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.266667,2450,206,2244,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.300000,2450,100,2350,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.333333,2450,141,2309,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.366667,2450,159,2291,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.400000,2450,153,2297,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.433333,2450,228,2222,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.466667,2450,289,2161,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.500000,2450,209,2241,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.533333,2450,215,2235,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.566667,2450,199,2251,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.600000,2450,268,2182,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.633333,2450,297,2153,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.666667,2450,268,2182,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.700000,2450,199,2251,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.733333,2450,209,2241,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.766667,2450,210,2240,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.800000,2450,200,2250,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.833333,2450,195,2255,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.866667,2450,150,2300,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.900000,2450,76,2374,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.933333,2450,50,2400,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.966667,2450,75,2375,0,0.000000
k03.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,1.000000,2450,247,2203,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.000000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.100000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.200000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.300000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.400000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.500000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.600000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.700000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.800000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,0.900000,2450,0,2450,0,0.000000
k03.asc,yes,speech_planning,Speech planning,1.000000,2450,14,2436,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,2695,70,2625,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,800,50,750,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,2600,85,2515,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,2500,120,2380,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,2350,239,2111,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,2400,322,2078,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,2400,513,1887,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,2550,616,1934,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,2300,569,1731,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,2500,498,2002,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,2450,377,2073,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,2250,437,1813,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,2550,379,2171,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,2450,480,1970,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,2300,236,2064,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,2550,395,2155,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,2300,465,1835,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,2850,563,2287,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,2100,532,1568,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,2080,299,1781,0,0.000000
k03_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,1294,220,1074,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,2750,483,2267,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,800,150,650,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,2600,300,2300,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,2500,425,2075,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,2350,255,2095,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,2400,300,2100,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,2400,287,2113,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,2550,458,2092,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,2300,350,1950,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,2500,321,2179,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,2450,293,2157,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,2250,321,1929,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,2550,426,2124,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.650000,2450,342,2108,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.700000,2300,322,1978,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.750000,2550,215,2335,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.800000,2300,227,2073,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.850000,2850,258,2592,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.900000,2100,366,1734,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.950000,2079,341,1738,0,0.000000
k03_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,1.000000,1272,267,1005,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.000000,2695,418,2277,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.050000,2750,510,2240,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.100000,2750,422,2328,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.150000,2750,357,2393,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.200000,2750,255,2495,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.250000,2750,213,2537,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.300000,2750,150,2600,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.350000,2750,245,2505,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,2750,238,2512,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,2750,318,2432,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,2750,429,2321,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,2750,567,2183,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,2750,512,2238,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,2750,546,2204,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,2750,443,2307,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,2750,302,2448,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,2750,121,2629,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,2750,228,2522,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,2750,300,2450,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,2750,254,2496,0,0.000000
k03_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,2750,163,2587,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,2750,163,2587,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,2750,156,2594,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,2750,250,2500,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,2750,202,2548,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.133333,2750,270,2480,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.166667,2750,350,2400,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.200000,2750,339,2411,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.233333,2750,390,2360,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.266667,2750,340,2410,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.300000,2750,308,2442,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.333333,2750,356,2394,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.366667,2750,227,2523,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.400000,2750,170,2580,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.433333,2750,237,2513,0,0.000000
k03_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.466667,2750,287,2463,0,0.000000
