participant,type,referent,time_bin_start_ms,time_bin_end_ms,mean_prop,sd_prop,n_trial_bins,lower,upper
ATL_b2,act,patient,0,50,0.388889,0.501631,18,0.152418,0.625360
ATL_b2,act,patient,50,100,0.422222,0.451084,18,0.209579,0.634865
ATL_b2,act,patient,100,150,0.473333,0.499270,18,0.237975,0.708691
ATL_b2,act,patient,150,200,0.552222,0.508430,18,0.312546,0.791898
ATL_b2,act,patient,200,250,0.486667,0.488985,18,0.256157,0.717176
ATL_b2,act,patient,250,300,0.396667,0.496304,18,0.162707,0.630627
ATL_b2,act,patient,300,350,0.463333,0.500082,18,0.227592,0.699074
ATL_b2,act,patient,350,400,0.490000,0.482896,18,0.262361,0.717639
ATL_b2,act,patient,400,450,0.556667,0.475827,18,0.332359,0.780974
ATL_b2,act,patient,450,500,0.455556,0.485292,18,0.226787,0.684324
ATL_b2,act,patient,500,550,0.383333,0.483723,18,0.155304,0.611363
ATL_b2,act,patient,550,600,0.344444,0.479242,18,0.118527,0.570361
ATL_b2,act,patient,600,650,0.288889,0.456185,18,0.073841,0.503936
ATL_b2,act,patient,650,700,0.280000,0.459565,18,0.063359,0.496641
ATL_b2,act,patient,700,750,0.288889,0.456185,18,0.073841,0.503936
ATL_b2,act,patient,750,800,0.227778,0.425379,18,0.027252,0.428304
ATL_b2,act,patient,800,850,0.218889,0.421564,18,0.020162,0.417616
ATL_b2,act,patient,850,900,0.161111,0.353967,18,0.000000,0.327973
ATL_b2,act,patient,900,950,0.148889,0.334046,18,0.000000,0.306360
ATL_b2,act,patient,950,1000,0.166667,0.383482,18,0.000000,0.347442
ATL_b2,act,patient,1000,1050,0.223333,0.386736,18,0.041024,0.405642
ATL_b2,act,patient,1050,1100,0.358889,0.478550,18,0.133298,0.584480
ATL_b2,act,patient,1100,1150,0.416667,0.492592,18,0.184456,0.648877
ATL_b2,act,patient,1150,1200,0.395556,0.496934,18,0.161298,0.629813
ATL_b2,act,patient,1200,1250,0.497778,0.485114,18,0.269093,0.726463
ATL_b2,act,patient,1250,1300,0.555556,0.511310,18,0.314522,0.796589
ATL_b2,act,patient,1300,1350,0.565556,0.501471,18,0.329160,0.801951
ATL_b2,act,patient,1350,1400,0.646667,0.461303,18,0.429207,0.864127
ATL_b2,act,patient,1400,1450,0.624444,0.487421,18,0.394672,0.854217
ATL_b2,act,patient,1450,1500,0.662222,0.439780,18,0.454908,0.869537
ATL_b2,act,patient,1500,1550,0.763333,0.424222,18,0.563353,0.963314
ATL_b2,act,patient,1550,1600,0.678824,0.454998,17,0.458117,0.899530
ATL_b2,act,patient,1600,1650,0.555294,0.493332,17,0.315993,0.794595
ATL_b2,act,patient,1650,1700,0.472941,0.512296,17,0.224441,0.721441
ATL_b2,act,patient,1700,1750,0.500000,0.471699,17,0.271192,0.728808
ATL_b2,act,patient,1750,1800,0.500000,0.516398,16,0.241801,0.758199
ATL_b2,act,patient,1800,1850,0.476250,0.500358,16,0.226071,0.726429
ATL_b2,act,patient,1850,1900,0.420000,0.495984,15,0.163875,0.676125
ATL_b2,act,patient,1900,1950,0.349333,0.458374,15,0.112630,0.586037
ATL_b2,act,patient,1950,2000,0.153846,0.375534,13,0.000000,0.362155
ATL_b2,act,patient,2000,2050,0.167692,0.372696,13,0.000000,0.374427
ATL_b2,act,patient,2050,2100,0.289231,0.455530,13,0.036548,0.541913
ATL_b2,act,patient,2100,2150,0.338182,0.471632,11,0.053777,0.622586
ATL_b2,act,patient,2150,2200,0.285455,0.427279,11,0.027796,0.543113
ATL_b2,act,patient,2200,2250,0.392727,0.490491,11,0.096950,0.688505
ATL_b2,act,patient,2250,2300,0.500000,0.527046,10,0.166667,0.833333
ATL_b2,act,patient,2300,2350,0.522000,0.488121,10,0.213285,0.830715
ATL_b2,act,patient,2350,2400,0.522222,0.504425,9,0.185939,0.858505
ATL_b2,act,patient,2400,2450,0.553333,0.524976,9,0.203349,0.903317
ATL_b2,act,patient,2450,2500,0.393333,0.487237,9,0.068509,0.718158
ATL_b2,act,patient,2500,2550,0.340000,0.495379,9,0.009748,0.670252
ATL_b2,act,patient,2550,2600,0.444444,0.527046,9,0.093080,0.795809
ATL_b2,act,patient,2600,2650,0.537778,0.512684,9,0.195989,0.879567
ATL_b2,act,patient,2650,2700,0.454286,0.514421,7,0.065420,0.843151
ATL_b2,act,patient,2700,2750,0.428571,0.534522,7,0.024510,0.832632
ATL_b2,act,patient,2750,2800,0.210000,0.400749,6,0.000000,0.537210
ATL_b2,act,patient,2800,2850,0.321395,0.403073,6,0.000000,0.650503
ATL_b2,act,patient,2850,2900,0.400000,0.547723,5,0.000000,0.889898
ATL_b2,act,patient,2900,2950,0.400000,0.547723,5,0.000000,0.889898
ATL_b2,act,patient,2950,3000,0.380000,0.521536,5,0.000000,0.846476
ATL_b2,act,patient,3000,3050,0.200000,0.447214,5,0.000000,0.600000
ATL_b2,act,patient,3050,3100,0.200000,0.447214,5,0.000000,0.600000
ATL_b2,act,patient,3100,3150,0.205000,0.410000,4,0.000000,0.615000
ATL_b2,act,patient,3150,3200,0.250000,0.500000,4,0.000000,0.750000
ATL_b2,act,patient,3200,3250,0.250000,0.500000,4,0.000000,0.750000
ATL_b2,act,patient,3250,3300,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,act,patient,3300,3350,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,act,patient,3350,3400,0.310000,0.438406,2,0.000000,0.930000
ATL_b2,act,patient,3400,3450,0.500000,0.707107,2,0.000000,1.000000
ATL_b2,act,patient,3450,3500,0.500000,0.707107,2,0.000000,1.000000
ATL_b2,pass,agent,0,50,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,50,100,0.133333,0.230940,3,0.000000,0.400000
ATL_b2,pass,agent,100,150,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,150,200,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,200,250,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,250,300,0.600000,0.529150,3,0.000000,1.000000
ATL_b2,pass,agent,300,350,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,350,400,0.486667,0.500533,3,0.000000,1.000000
ATL_b2,pass,agent,400,450,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,450,500,0.033333,0.057735,3,0.000000,0.100000
ATL_b2,pass,agent,500,550,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,550,600,0.020000,0.034641,3,0.000000,0.060000
ATL_b2,pass,agent,600,650,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,650,700,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,700,750,0.960000,0.034641,3,0.920000,1.000000
ATL_b2,pass,agent,750,800,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,agent,800,850,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,agent,850,900,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,agent,900,950,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,agent,950,1000,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,agent,1000,1050,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,agent,1050,1100,0.680000,0.554256,3,0.040000,1.000000
ATL_b2,pass,agent,1100,1150,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,1150,1200,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,1200,1250,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,1250,1300,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,1300,1350,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,1350,1400,0.266667,0.362951,3,0.000000,0.685766
ATL_b2,pass,agent,1400,1450,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,1450,1500,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,1500,1550,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,1550,1600,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,1600,1650,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,1650,1700,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,1700,1750,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,1750,1800,0.233333,0.404145,3,0.000000,0.700000
ATL_b2,pass,agent,1800,1850,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,1850,1900,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,1900,1950,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,1950,2000,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,agent,2000,2050,0.146667,0.254034,3,0.000000,0.440000
ATL_b2,pass,agent,2050,2100,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,agent,2100,2150,0.000000,0.000000,2,0.000000,0.000000
ATL_b2,pass,agent,2150,2200,0.390000,0.551543,2,0.000000,1.000000
ATL_b2,pass,agent,2200,2250,0.500000,0.707107,2,0.000000,1.000000
ATL_b2,pass,agent,2250,2300,0.790000,0.296985,2,0.370000,1.000000
ATL_b2,pass,agent,2300,2350,1.000000,0.000000,2,1.000000,1.000000
ATL_b2,pass,agent,2350,2400,0.720000,0.395980,2,0.160000,1.000000
ATL_b2,pass,agent,2400,2450,0.500000,0.707107,2,0.000000,1.000000
ATL_b2,pass,agent,2450,2500,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,agent,2500,2550,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,agent,2550,2600,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,agent,2600,2650,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,agent,2650,2700,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,agent,2700,2750,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,agent,2750,2800,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,agent,2800,2850,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,agent,2850,2900,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,agent,2900,2950,0.520000,0.000000,1,0.520000,0.520000
ATL_b2,pass,agent,2950,3000,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3000,3050,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3050,3100,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3100,3150,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3150,3200,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3200,3250,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3250,3300,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3300,3350,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3350,3400,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3400,3450,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,agent,3450,3500,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,0,50,0.446667,0.508462,3,0.000000,1.000000
ATL_b2,pass,patient,50,100,0.113333,0.196299,3,0.000000,0.340000
ATL_b2,pass,patient,100,150,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,patient,150,200,0.146667,0.189033,3,0.000000,0.364943
ATL_b2,pass,patient,200,250,0.366667,0.550757,3,0.000000,1.000000
ATL_b2,pass,patient,250,300,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,300,350,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,350,400,0.513333,0.500533,3,0.000000,1.000000
ATL_b2,pass,patient,400,450,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,450,500,0.966667,0.057735,3,0.900000,1.000000
ATL_b2,pass,patient,500,550,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,patient,550,600,0.980000,0.034641,3,0.940000,1.000000
ATL_b2,pass,patient,600,650,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,650,700,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,700,750,0.040000,0.034641,3,0.000000,0.080000
ATL_b2,pass,patient,750,800,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,patient,800,850,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,patient,850,900,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,patient,900,950,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,patient,950,1000,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,patient,1000,1050,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,pass,patient,1050,1100,0.320000,0.554256,3,0.000000,0.960000
ATL_b2,pass,patient,1100,1150,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,1150,1200,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,1200,1250,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,1250,1300,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,1300,1350,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,1350,1400,0.733333,0.362951,3,0.314234,1.000000
ATL_b2,pass,patient,1400,1450,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,patient,1450,1500,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,patient,1500,1550,0.900000,0.173205,3,0.700000,1.000000
ATL_b2,pass,patient,1550,1600,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,1600,1650,0.720000,0.484974,3,0.160000,1.000000
ATL_b2,pass,patient,1650,1700,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,patient,1700,1750,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,patient,1750,1800,0.766667,0.404145,3,0.300000,1.000000
ATL_b2,pass,patient,1800,1850,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,1850,1900,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,1900,1950,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,1950,2000,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,pass,patient,2000,2050,0.853333,0.254034,3,0.560000,1.000000
ATL_b2,pass,patient,2050,2100,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,pass,patient,2100,2150,1.000000,0.000000,2,1.000000,1.000000
ATL_b2,pass,patient,2150,2200,0.610000,0.551543,2,0.000000,1.000000
ATL_b2,pass,patient,2200,2250,0.500000,0.707107,2,0.000000,1.000000
ATL_b2,pass,patient,2250,2300,0.210000,0.296985,2,0.000000,0.630000
ATL_b2,pass,patient,2300,2350,0.000000,0.000000,2,0.000000,0.000000
ATL_b2,pass,patient,2350,2400,0.000000,0.000000,2,0.000000,0.000000
ATL_b2,pass,patient,2400,2450,0.000000,0.000000,2,0.000000,0.000000
ATL_b2,pass,patient,2450,2500,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,2500,2550,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,2550,2600,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,2600,2650,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,2650,2700,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,2700,2750,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,2750,2800,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,2800,2850,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,2850,2900,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,2900,2950,0.480000,0.000000,1,0.480000,0.480000
ATL_b2,pass,patient,2950,3000,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,patient,3000,3050,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,patient,3050,3100,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,patient,3100,3150,0.960000,0.000000,1,0.960000,0.960000
ATL_b2,pass,patient,3150,3200,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,3200,3250,0.000000,0.000000,1,0.000000,0.000000
ATL_b2,pass,patient,3250,3300,0.980000,0.000000,1,0.980000,0.980000
ATL_b2,pass,patient,3300,3350,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,patient,3350,3400,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,patient,3400,3450,1.000000,0.000000,1,1.000000,1.000000
ATL_b2,pass,patient,3450,3500,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,0,50,0.500000,0.534522,8,0.122036,0.877964
GVD_a2,act,agent,50,100,0.382500,0.511741,8,0.020645,0.744355
GVD_a2,act,agent,100,150,0.375000,0.517549,8,0.009037,0.740963
GVD_a2,act,agent,150,200,0.432500,0.398703,8,0.150574,0.714426
GVD_a2,act,agent,200,250,0.542500,0.475147,8,0.206521,0.878479
GVD_a2,act,agent,250,300,0.617500,0.511741,8,0.255645,0.979355
GVD_a2,act,agent,300,350,0.577500,0.495170,8,0.227362,0.927638
GVD_a2,act,agent,350,400,0.430000,0.494888,8,0.080061,0.779939
GVD_a2,act,agent,400,450,0.375000,0.517549,8,0.009037,0.740963
GVD_a2,act,agent,450,500,0.285000,0.451758,8,0.000000,0.604441
GVD_a2,act,agent,500,550,0.250000,0.462910,8,0.000000,0.577327
GVD_a2,act,agent,550,600,0.250000,0.462910,8,0.000000,0.577327
GVD_a2,act,agent,600,650,0.267500,0.454682,8,0.000000,0.589009
GVD_a2,act,agent,650,700,0.475000,0.511999,8,0.112962,0.837038
GVD_a2,act,agent,700,750,0.500000,0.534522,8,0.122036,0.877964
GVD_a2,act,agent,750,800,0.592500,0.498448,8,0.240044,0.944956
GVD_a2,act,agent,800,850,0.660000,0.477134,8,0.322615,0.997385
GVD_a2,act,agent,850,900,0.750000,0.462910,8,0.422673,1.000000
GVD_a2,act,agent,900,950,0.750000,0.462910,8,0.422673,1.000000
GVD_a2,act,agent,950,1000,0.710000,0.443879,8,0.396130,1.000000
GVD_a2,act,agent,1000,1050,0.625000,0.517549,8,0.259037,0.990963
GVD_a2,act,agent,1050,1100,0.625000,0.517549,8,0.259037,0.990963
GVD_a2,act,agent,1100,1150,0.625000,0.517549,8,0.259037,0.990963
GVD_a2,act,agent,1150,1200,0.565000,0.495206,8,0.214837,0.915163
GVD_a2,act,agent,1200,1250,0.512500,0.450008,8,0.194296,0.830704
GVD_a2,act,agent,1250,1300,0.587500,0.496955,8,0.236100,0.938900
GVD_a2,act,agent,1300,1350,0.410000,0.473769,8,0.074995,0.745005
GVD_a2,act,agent,1350,1400,0.250000,0.462910,8,0.000000,0.577327
GVD_a2,act,agent,1400,1450,0.333333,0.516398,6,0.000000,0.754970
GVD_a2,act,agent,1450,1500,0.420000,0.492341,6,0.018005,0.821995
GVD_a2,act,agent,1500,1550,0.400000,0.547723,5,0.000000,0.889898
GVD_a2,act,agent,1550,1600,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,agent,1600,1650,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,agent,1650,1700,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,agent,1700,1750,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,agent,1750,1800,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,agent,1800,1850,0.515000,0.560565,4,0.000000,1.000000
GVD_a2,act,agent,1850,1900,0.660000,0.471593,4,0.188407,1.000000
GVD_a2,act,agent,1900,1950,0.635000,0.475640,4,0.159360,1.000000
GVD_a2,act,agent,1950,2000,1.000000,0.000000,3,1.000000,1.000000
GVD_a2,act,agent,2000,2050,1.000000,0.000000,3,1.000000,1.000000
GVD_a2,act,agent,2050,2100,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2100,2150,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2150,2200,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2200,2250,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2250,2300,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2300,2350,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2350,2400,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2400,2450,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2450,2500,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2500,2550,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2550,2600,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2600,2650,1.000000,0.000000,2,1.000000,1.000000
GVD_a2,act,agent,2650,2700,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,2700,2750,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,2750,2800,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,2800,2850,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,2850,2900,0.840000,0.000000,1,0.840000,0.840000
GVD_a2,act,agent,2900,2950,0.000000,0.000000,1,0.000000,0.000000
GVD_a2,act,agent,2950,3000,0.000000,0.000000,1,0.000000,0.000000
GVD_a2,act,agent,3000,3050,0.440000,0.000000,1,0.440000,0.440000
GVD_a2,act,agent,3050,3100,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,3100,3150,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,3150,3200,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,3200,3250,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,3250,3300,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,3300,3350,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,3350,3400,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,3400,3450,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,agent,3450,3500,1.000000,0.000000,1,1.000000,1.000000
GVD_a2,act,patient,0,50,0.500000,0.534522,8,0.122036,0.877964
GVD_a2,act,patient,50,100,0.500000,0.534522,8,0.122036,0.877964
GVD_a2,act,patient,100,150,0.500000,0.534522,8,0.122036,0.877964
GVD_a2,act,patient,150,200,0.510000,0.446702,8,0.194134,0.825866
GVD_a2,act,patient,200,250,0.457500,0.475147,8,0.121521,0.793479
GVD_a2,act,patient,250,300,0.382500,0.511741,8,0.020645,0.744355
GVD_a2,act,patient,300,350,0.422500,0.495170,8,0.072362,0.772638
GVD_a2,act,patient,350,400,0.570000,0.494888,8,0.220061,0.919939
GVD_a2,act,patient,400,450,0.625000,0.517549,8,0.259037,0.990963
GVD_a2,act,patient,450,500,0.715000,0.451758,8,0.395559,1.000000
GVD_a2,act,patient,500,550,0.750000,0.462910,8,0.422673,1.000000
GVD_a2,act,patient,550,600,0.750000,0.462910,8,0.422673,1.000000
GVD_a2,act,patient,600,650,0.732500,0.454682,8,0.410991,1.000000
GVD_a2,act,patient,650,700,0.525000,0.511999,8,0.162962,0.887038
GVD_a2,act,patient,700,750,0.500000,0.534522,8,0.122036,0.877964
GVD_a2,act,patient,750,800,0.407500,0.498448,8,0.055044,0.759956
GVD_a2,act,patient,800,850,0.340000,0.477134,8,0.002615,0.677385
GVD_a2,act,patient,850,900,0.250000,0.462910,8,0.000000,0.577327
GVD_a2,act,patient,900,950,0.250000,0.462910,8,0.000000,0.577327
GVD_a2,act,patient,950,1000,0.290000,0.443879,8,0.000000,0.603870
GVD_a2,act,patient,1000,1050,0.375000,0.517549,8,0.009037,0.740963
GVD_a2,act,patient,1050,1100,0.375000,0.517549,8,0.009037,0.740963
GVD_a2,act,patient,1100,1150,0.375000,0.517549,8,0.009037,0.740963
GVD_a2,act,patient,1150,1200,0.435000,0.495206,8,0.084837,0.785163
GVD_a2,act,patient,1200,1250,0.487500,0.450008,8,0.169296,0.805704
GVD_a2,act,patient,1250,1300,0.412500,0.496955,8,0.061100,0.763900
GVD_a2,act,patient,1300,1350,0.517500,0.517846,8,0.151328,0.883672
GVD_a2,act,patient,1350,1400,0.625000,0.517549,8,0.259037,0.990963
GVD_a2,act,patient,1400,1450,0.593333,0.490170,6,0.193111,0.993555
GVD_a2,act,patient,1450,1500,0.580000,0.492341,6,0.178005,0.981995
GVD_a2,act,patient,1500,1550,0.600000,0.547723,5,0.110102,1.000000
GVD_a2,act,patient,1550,1600,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,patient,1600,1650,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,patient,1650,1700,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,patient,1700,1750,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,patient,1750,1800,0.500000,0.577350,4,0.000000,1.000000
GVD_a2,act,patient,1800,1850,0.485000,0.560565,4,0.000000,1.000000
GVD_a2,act,patient,1850,1900,0.340000,0.471593,4,0.000000,0.811593
GVD_a2,act,patient,1900,1950,0.365000,0.475640,4,0.000000,0.840640
GVD_a2,act,patient,1950,2000,0.000000,0.000000,3,0.000000,0.000000
GVD_a2,act,patient,2000,2050,0.000000,0.000000,3,0.000000,0.000000
