participant,item,type,condition,word_order,sol,time_bin_start_ms,time_bin_end_ms,agent_prop,patient_prop,n_samples
ATL_a3,16,act,none,APV,3504.000000,3200,3250,1.000000,0.000000,50
ATL_a3,16,act,none,APV,3504.000000,3250,3300,1.000000,0.000000,50
ATL_a3,16,act,none,APV,3504.000000,3300,3350,1.000000,0.000000,50
ATL_a3,16,act,none,APV,3504.000000,3350,3400,1.000000,0.000000,50
ATL_a3,16,act,none,APV,3504.000000,3400,3450,1.000000,0.000000,50
ATL_a3,16,act,none,APV,3504.000000,3450,3500,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,0,50,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,50,100,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,100,150,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,150,200,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,200,250,0.360000,0.640000,50
ATL_a3,17,act,A,APV,1919.000000,250,300,0.000000,1.000000,50
ATL_a3,17,act,A,APV,1919.000000,300,350,0.000000,1.000000,50
ATL_a3,17,act,A,APV,1919.000000,350,400,0.000000,1.000000,50
ATL_a3,17,act,A,APV,1919.000000,400,450,0.000000,1.000000,50
ATL_a3,17,act,A,APV,1919.000000,450,500,0.640000,0.360000,50
ATL_a3,17,act,A,APV,1919.000000,500,550,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,550,600,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,600,650,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,650,700,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,700,750,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,750,800,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,800,850,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,850,900,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,900,950,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,950,1000,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1000,1050,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1050,1100,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1100,1150,0.960000,0.040000,50
ATL_a3,17,act,A,APV,1919.000000,1150,1200,0.000000,1.000000,50
ATL_a3,17,act,A,APV,1919.000000,1200,1250,0.000000,1.000000,50
ATL_a3,17,act,A,APV,1919.000000,1250,1300,0.000000,1.000000,50
ATL_a3,17,act,A,APV,1919.000000,1300,1350,0.000000,1.000000,50
ATL_a3,17,act,A,APV,1919.000000,1350,1400,0.000000,1.000000,50
ATL_a3,17,act,A,APV,1919.000000,1400,1450,0.000000,0.220000,50
ATL_a3,17,act,A,APV,1919.000000,1450,1500,0.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1500,1550,0.740000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1550,1600,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1600,1650,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1650,1700,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1700,1750,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1750,1800,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1800,1850,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1850,1900,1.000000,0.000000,50
ATL_a3,17,act,A,APV,1919.000000,1900,1950,1.000000,0.000000,20
ATL_a3,18,pass,P,PAV,2200.000000,0,50,0.000000,0.940000,50
ATL_a3,18,pass,P,PAV,2200.000000,50,100,0.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,100,150,0.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,150,200,0.580000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,200,250,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,250,300,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,300,350,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,350,400,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,400,450,0.060000,0.940000,50
ATL_a3,18,pass,P,PAV,2200.000000,450,500,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,500,550,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,550,600,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,600,650,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,650,700,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,700,750,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,750,800,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,800,850,0.280000,0.720000,50
ATL_a3,18,pass,P,PAV,2200.000000,850,900,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,900,950,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,950,1000,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1000,1050,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1050,1100,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1100,1150,0.260000,0.740000,50
ATL_a3,18,pass,P,PAV,2200.000000,1150,1200,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1200,1250,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1250,1300,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1300,1350,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1350,1400,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1400,1450,0.000000,0.740000,50
ATL_a3,18,pass,P,PAV,2200.000000,1450,1500,0.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1500,1550,0.000000,0.160000,50
ATL_a3,18,pass,P,PAV,2200.000000,1550,1600,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1600,1650,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1650,1700,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1700,1750,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1750,1800,0.000000,1.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1800,1850,0.300000,0.700000,50
ATL_a3,18,pass,P,PAV,2200.000000,1850,1900,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1900,1950,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,1950,2000,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,2000,2050,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,2050,2100,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,2100,2150,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,2150,2200,1.000000,0.000000,50
ATL_a3,18,pass,P,PAV,2200.000000,2200,2250,1.000000,0.000000,1
ATL_a3,19,act,none,APV,2160.000000,0,50,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,50,100,0.000000,0.320000,50
ATL_a3,19,act,none,APV,2160.000000,100,150,0.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,150,200,0.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,200,250,0.260000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,250,300,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,300,350,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,350,400,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,400,450,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,450,500,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,500,550,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,550,600,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,600,650,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,650,700,0.380000,0.620000,50
ATL_a3,19,act,none,APV,2160.000000,700,750,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,750,800,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,800,850,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,850,900,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,900,950,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,950,1000,0.740000,0.260000,50
ATL_a3,19,act,none,APV,2160.000000,1000,1050,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1050,1100,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1100,1150,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1150,1200,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1200,1250,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1250,1300,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1300,1350,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1350,1400,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1400,1450,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1450,1500,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1500,1550,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1550,1600,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1600,1650,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1650,1700,1.000000,0.000000,50
ATL_a3,19,act,none,APV,2160.000000,1700,1750,0.260000,0.740000,50
ATL_a3,19,act,none,APV,2160.000000,1750,1800,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,1800,1850,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,1850,1900,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,1900,1950,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,1950,2000,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,2000,2050,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,2050,2100,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,2100,2150,0.000000,1.000000,50
ATL_a3,19,act,none,APV,2160.000000,2150,2200,0.000000,1.000000,11
ATL_a3,2,act,A,APV,1900.000000,0,50,0.180000,0.820000,50
ATL_a3,2,act,A,APV,1900.000000,50,100,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,100,150,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,150,200,0.040000,0.960000,50
ATL_a3,2,act,A,APV,1900.000000,200,250,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,250,300,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,300,350,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,350,400,0.260000,0.740000,50
ATL_a3,2,act,A,APV,1900.000000,400,450,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,450,500,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,500,550,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,550,600,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,600,650,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,650,700,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,700,750,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,750,800,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,800,850,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,850,900,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,900,950,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,950,1000,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,1000,1050,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,1050,1100,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,1100,1150,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,1150,1200,1.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,1200,1250,0.740000,0.260000,50
ATL_a3,2,act,A,APV,1900.000000,1250,1300,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,1300,1350,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,1350,1400,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,1400,1450,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,1450,1500,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,1500,1550,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,1550,1600,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,1600,1650,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,1650,1700,0.000000,0.940000,50
ATL_a3,2,act,A,APV,1900.000000,1700,1750,0.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,1750,1800,0.000000,0.000000,50
ATL_a3,2,act,A,APV,1900.000000,1800,1850,0.000000,0.920000,50
ATL_a3,2,act,A,APV,1900.000000,1850,1900,0.000000,1.000000,50
ATL_a3,2,act,A,APV,1900.000000,1900,1950,0.000000,1.000000,1
ATL_a3,20,act,A,APV,2397.000000,0,50,0.000000,0.960000,50
ATL_a3,20,act,A,APV,2397.000000,50,100,0.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,100,150,0.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,150,200,0.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,200,250,0.240000,0.080000,50
ATL_a3,20,act,A,APV,2397.000000,250,300,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,300,350,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,350,400,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,400,450,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,450,500,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,500,550,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,550,600,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,600,650,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,650,700,0.580000,0.420000,50
ATL_a3,20,act,A,APV,2397.000000,700,750,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,750,800,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,800,850,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,850,900,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,900,950,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,950,1000,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,1000,1050,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,1050,1100,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,1100,1150,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,1150,1200,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,1200,1250,0.540000,0.460000,50
ATL_a3,20,act,A,APV,2397.000000,1250,1300,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,1300,1350,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,1350,1400,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,1400,1450,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,1450,1500,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,1500,1550,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,1550,1600,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,1600,1650,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,1650,1700,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,1700,1750,0.000000,0.160000,50
ATL_a3,20,act,A,APV,2397.000000,1750,1800,0.300000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,1800,1850,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,1850,1900,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,1900,1950,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,1950,2000,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,2000,2050,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,2050,2100,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,2100,2150,1.000000,0.000000,50
ATL_a3,20,act,A,APV,2397.000000,2150,2200,0.240000,0.760000,50
ATL_a3,20,act,A,APV,2397.000000,2200,2250,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,2250,2300,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,2300,2350,0.000000,1.000000,50
ATL_a3,20,act,A,APV,2397.000000,2350,2400,0.000000,1.000000,48
ATL_a3,21,pass,P,PAV,2250.000000,0,50,0.120000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,50,100,0.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,100,150,0.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,150,200,0.840000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,200,250,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,250,300,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,300,350,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,350,400,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,400,450,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,450,500,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,500,550,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,550,600,0.920000,0.080000,50
ATL_a3,21,pass,P,PAV,2250.000000,600,650,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,650,700,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,700,750,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,750,800,0.280000,0.720000,50
ATL_a3,21,pass,P,PAV,2250.000000,800,850,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,850,900,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,900,950,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,950,1000,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1000,1050,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1050,1100,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1100,1150,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1150,1200,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1200,1250,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1250,1300,0.120000,0.880000,50
ATL_a3,21,pass,P,PAV,2250.000000,1300,1350,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1350,1400,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1400,1450,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1450,1500,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1500,1550,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1550,1600,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1600,1650,0.000000,0.800000,50
ATL_a3,21,pass,P,PAV,2250.000000,1650,1700,0.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1700,1750,0.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1750,1800,0.000000,0.940000,50
ATL_a3,21,pass,P,PAV,2250.000000,1800,1850,0.000000,1.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1850,1900,0.720000,0.280000,50
ATL_a3,21,pass,P,PAV,2250.000000,1900,1950,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,1950,2000,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,2000,2050,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,2050,2100,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,2100,2150,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,2150,2200,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,2200,2250,1.000000,0.000000,50
ATL_a3,21,pass,P,PAV,2250.000000,2250,2300,1.000000,0.000000,1
ATL_a3,22,act,none,APV,2340.000000,0,50,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,50,100,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,100,150,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,150,200,0.740000,0.260000,50
ATL_a3,22,act,none,APV,2340.000000,200,250,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,250,300,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,300,350,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,350,400,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,400,450,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,450,500,0.580000,0.420000,50
ATL_a3,22,act,none,APV,2340.000000,500,550,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,550,600,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,600,650,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,650,700,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,700,750,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,750,800,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,800,850,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,850,900,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,900,950,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,950,1000,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1000,1050,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1050,1100,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1100,1150,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1150,1200,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1200,1250,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1250,1300,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1300,1350,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1350,1400,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1400,1450,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1450,1500,0.580000,0.420000,50
ATL_a3,22,act,none,APV,2340.000000,1500,1550,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,1550,1600,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,1600,1650,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,1650,1700,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,1700,1750,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,1750,1800,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,1800,1850,0.000000,0.200000,50
ATL_a3,22,act,none,APV,2340.000000,1850,1900,0.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,1900,1950,0.000000,0.940000,50
ATL_a3,22,act,none,APV,2340.000000,1950,2000,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,2000,2050,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,2050,2100,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,2100,2150,0.000000,1.000000,50
ATL_a3,22,act,none,APV,2340.000000,2150,2200,0.280000,0.720000,50
ATL_a3,22,act,none,APV,2340.000000,2200,2250,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,2250,2300,1.000000,0.000000,50
ATL_a3,22,act,none,APV,2340.000000,2300,2350,1.000000,0.000000,41
ATL_a3,23,pass,A,PAV,2696.000000,0,50,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,50,100,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,100,150,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,150,200,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,200,250,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,250,300,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,300,350,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,350,400,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,400,450,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,450,500,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,500,550,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,550,600,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,600,650,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,650,700,0.500000,0.500000,50
ATL_a3,23,pass,A,PAV,2696.000000,700,750,0.000000,1.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,750,800,0.000000,1.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,800,850,0.000000,1.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,850,900,0.000000,1.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,900,950,0.000000,1.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,950,1000,0.000000,1.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,1000,1050,0.240000,0.760000,50
ATL_a3,23,pass,A,PAV,2696.000000,1050,1100,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,1100,1150,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,1150,1200,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,1200,1250,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,1250,1300,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,1300,1350,1.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,1350,1400,0.460000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,1400,1450,0.000000,0.000000,50
ATL_a3,23,pass,A,PAV,2696.000000,1450,1500,0.000000,0.620000,50
