participant,asc_file,block,trial_index,trial_num,image,rt_ms,n_fixations,pre_fixations,post_fixations,unknown_phase_fixations,agent_fixations,patient_fixations,other_fixations,sentence_type,word_order,fluency,trial_svg
K01,k01.asc,17,17,13,cut_hair-2-2-r.png,1990,16,7,9,0,10,6,0,inverse,AVP,false start,participant_trials/k01/b017_t17_cut_hair-2-2-r.svg
K01,k01.asc,19,19,14,cover-1-1-r.png,2224,15,9,6,0,12,3,0,direct,AVP,yes,participant_trials/k01/b019_t19_cover-1-1-r.svg
K01,k01.asc,20,20,15,wash-2-1-l.png,2249,18,10,8,0,13,3,2,inverse,AVP,yes,participant_trials/k01/b020_t20_wash-2-1-l.svg
K01,k01.asc,21,21,16,paint-1-2-l.png,1275,12,5,7,0,9,3,0,direct,AVP,yes,participant_trials/k01/b021_t21_paint-1-2-l.svg
K01,k01.asc,22,22,17,give_water-1-1-r.png,2844,15,8,7,0,9,2,4,direct,AVP,yes,participant_trials/k01/b022_t22_give_water-1-1-r.svg
K01,k01.asc,23,23,18,clean-2-2-r.png,1634,14,7,7,0,6,8,0,inverse,AVP,yes,participant_trials/k01/b023_t23_clean-2-2-r.svg
K01,k01.asc,24,24,19,push-1-2-l.png,2362,16,10,6,0,7,9,0,direct,AVP,yes,participant_trials/k01/b024_t24_push-1-2-l.svg
K01,k01.asc,25,25,20,water-2-1-l.png,2535,17,11,6,0,16,1,0,inverse,AVP,yes,participant_trials/k01/b025_t25_water-2-1-l.svg
K01,k01.asc,28,27,21,pour-2-2-r.png,2561,16,8,8,0,12,3,1,inverse,AVP,yes,participant_trials/k01/b028_t27_pour-2-2-r.svg
K01,k01.asc,29,28,22,plant-1-1-r.png,1495,7,2,5,0,1,6,0,direct,AVP,yes,participant_trials/k01/b029_t28_plant-1-1-r.svg
K01,k01.asc,31,30,23,tie-2-1-l.png,3727,24,16,8,0,15,7,2,inverse,AVP,yes,participant_trials/k01/b031_t30_tie-2-1-l.svg
K01,k01.asc,33,32,24,boil-1-2-l.png,4037,15,9,6,0,8,7,0,direct,AVP,yes,participant_trials/k01/b033_t32_boil-1-2-l.svg
K01,k01.asc,34,33,25,shoot-1-1-r.png,2061,15,7,8,0,7,8,0,direct,AVP,yes,participant_trials/k01/b034_t33_shoot-1-1-r.svg
K01,k01.asc,35,34,26,hang-2-2-r.png,2297,18,6,12,0,16,1,1,inverse,AVP,yes,participant_trials/k01/b035_t34_hang-2-2-r.svg
K01,k01.asc,37,36,27,treat-1-2-l.png,2791,17,12,5,0,11,5,1,direct,AVP,yes,participant_trials/k01/b037_t36_treat-1-2-l.svg
K01,k01.asc,38,37,28,pull-2-1-l.png,2163,15,9,6,0,14,1,0,inverse,AVP,yes,participant_trials/k01/b038_t37_pull-2-1-l.svg
K01,k01.asc,39,38,29,scold-2-2-r.png,1963,18,9,9,0,9,9,0,inverse,AVP,false start,participant_trials/k01/b039_t38_scold-2-2-r.svg
K01,k01.asc,40,39,30,burn-1-1-r.png,3392,18,12,6,0,8,10,0,direct,AVP,false start,participant_trials/k01/b040_t39_burn-1-1-r.svg
K01,k01.asc,41,40,31,hit-2-1-l.png,2074,18,9,9,0,14,0,4,inverse,AVP,false start,participant_trials/k01/b041_t40_hit-2-1-l.svg
K01,k01.asc,42,41,32,saw-1-2-l.png,1589,15,6,9,0,9,6,0,direct,AVP,yes,participant_trials/k01/b042_t41_saw-1-2-l.svg
K01,k01.asc,43,42,1,give_water-2-1-l.png,2620,18,11,7,0,15,3,0,inverse,AVP,yes,participant_trials/k01/b043_t42_give_water-2-1-l.svg
K01,k01.asc,44,43,2,break-1-2-l.png,1551,14,6,8,0,10,4,0,direct,AVP,yes,participant_trials/k01/b044_t43_break-1-2-l.svg
K01,k01.asc,45,44,3,push-2-2-r.png,2297,16,9,7,0,10,6,0,inverse,AVP,yes,participant_trials/k01/b045_t44_push-2-2-r.svg
K01,k01.asc,46,45,4,eat-1-1-r.png,2007,12,7,5,0,7,5,0,direct,AVP,yes,participant_trials/k01/b046_t45_eat-1-1-r.svg
K01,k01.asc,47,46,5,pour-1-2-l.png,1754,11,4,7,0,7,4,0,direct,AVP,yes,participant_trials/k01/b047_t46_pour-1-2-l.svg
K01,k01.asc,48,47,6,pick-2-1-l.png,3464,20,13,7,0,13,7,0,inverse,AVP,yes,participant_trials/k01/b048_t47_pick-2-1-l.svg
K01,k01.asc,49,48,7,tie-1-1-r.png,2241,15,7,8,0,9,6,0,direct,AVP,yes,participant_trials/k01/b049_t48_tie-1-1-r.svg
K01,k01.asc,50,49,8,carry-2-2-r.png,2677,15,9,6,0,6,9,0,direct,AVP,yes,participant_trials/k01/b050_t49_carry-2-2-r.svg
K01,k01.asc,51,50,9,call-2-1-l.png,1542,11,6,5,0,10,1,0,inverse,AVP,yes,participant_trials/k01/b051_t50_call-2-1-l.svg
K01,k01.asc,52,51,10,clean-1-2-l.png,1299,11,5,6,0,9,1,1,direct,AVP,yes,participant_trials/k01/b052_t51_clean-1-2-l.svg
K01,k01.asc,53,52,11,feed-2-2-r.png,1606,12,5,7,0,7,5,0,inverse,AVP,yes,participant_trials/k01/b053_t52_feed-2-2-r.svg
K01,k01.asc,54,53,12,water-1-1-r.png,1806,12,6,6,0,9,3,0,direct,AVP,yes,participant_trials/k01/b054_t53_water-1-1-r.svg
K01,k01.asc,56,55,13,wake-1-2-l.png,4232,22,15,7,0,10,12,0,direct,AVP,yes,participant_trials/k01/b056_t55_wake-1-2-l.svg
K01,k01.asc,57,56,14,plant-2-1-l.png,2218,16,9,7,0,13,2,1,inverse,AVP,yes,participant_trials/k01/b057_t56_plant-2-1-l.svg
K01,k01.asc,58,57,15,makelaugh-1-1-r.png,2279,15,8,7,0,6,9,0,direct,AVP,yes,participant_trials/k01/b058_t57_makelaugh-1-1-r.svg
K01,k01.asc,59,58,16,boil-2-2-r.png,2601,17,9,8,0,11,6,0,inverse,AVP,false start; russian,participant_trials/k01/b059_t58_boil-2-2-r.svg
K01,k01.asc,60,59,17,teach-2-1-l.png,2411,15,8,7,0,14,1,0,inverse,AVP,yes,participant_trials/k01/b060_t59_teach-2-1-l.svg
K01,k01.asc,61,60,18,hang-1-2-l.png,1807,15,6,9,0,12,2,1,direct,AVP,yes,participant_trials/k01/b061_t60_hang-1-2-l.svg
K01,k01.asc,62,61,19,dress-2-2-r.png,1293,10,4,6,0,6,3,1,inverse,AVP,yes,participant_trials/k01/b062_t61_dress-2-2-r.svg
K01,k01.asc,64,63,20,pull-1-1-r.png,1627,11,5,6,0,5,6,0,direct,AVP,yes,participant_trials/k01/b064_t63_pull-1-1-r.svg
K01,k01.asc,65,64,21,cut_hair-1-2-l.png,1307,11,4,7,0,9,2,0,direct,AVP,yes,participant_trials/k01/b065_t64_cut_hair-1-2-l.svg
K01,k01.asc,66,65,22,burn-2-1-l.png,1529,11,5,6,0,8,3,0,inverse,AVP,yes,participant_trials/k01/b066_t65_burn-2-1-l.svg
K01,k01.asc,67,66,23,wash-1-1-r.png,1052,12,4,8,0,3,9,0,direct,AVP,yes,participant_trials/k01/b067_t66_wash-1-1-r.svg
K01,k01.asc,68,67,24,saw-2-2-r.png,3049,16,10,6,0,12,3,1,inverse,AVP,yes,participant_trials/k01/b068_t67_saw-2-2-r.svg
K01,k01.asc,69,68,25,shoot-2-1-l.png,1707,14,7,7,0,13,1,0,inverse,AVP,yes,participant_trials/k01/b069_t68_shoot-2-1-l.svg
K01,k01.asc,70,69,26,open-1-2-l.png,1486,13,5,8,0,6,7,0,direct,AVP,yes,participant_trials/k01/b070_t69_open-1-2-l.svg
K01,k01.asc,71,70,27,treat-2-2-r.png,2785,16,9,7,0,12,4,0,inverse,AVP,yes,participant_trials/k01/b071_t70_treat-2-2-r.svg
K01,k01.asc,72,71,28,throw-1-1-r.png,1962,13,7,6,0,6,7,0,direct,AVP,yes,participant_trials/k01/b072_t71_throw-1-1-r.svg
K01,k01.asc,73,72,29,scold-1-2-l.png,1246,11,4,7,0,6,4,1,direct,AVP,yes,participant_trials/k01/b073_t72_scold-1-2-l.svg
K01,k01.asc,74,73,30,cover-2-1-l.png,2146,15,8,7,0,11,4,0,inverse,AVP,yes,participant_trials/k01/b074_t73_cover-2-1-l.svg
K01,k01.asc,75,74,31,hit-1-1-r.png,1851,12,7,5,0,4,7,1,direct,AVP,yes,participant_trials/k01/b075_t74_hit-1-1-r.svg
K01,k01.asc,76,75,32,paint-2-2-r.png,1792,14,7,7,0,10,3,1,inverse,AVP,yes,participant_trials/k01/b076_t75_paint-2-2-r.svg
K01,k01_2.asc,4,4,1,call-2-2-r.png,2507,14,7,7,0,7,7,0,inverse,AVP,yes,participant_trials/k01_2/b004_t4_call-2-2-r.svg
K01,k01_2.asc,5,5,2,break-1-1-r.png,2002,14,8,6,0,6,7,1,direct,AVP,yes,participant_trials/k01_2/b005_t5_break-1-1-r.svg
K01,k01_2.asc,6,6,3,feed-2-1-l.png,1447,13,6,7,0,12,1,0,inverse,AVP,yes,participant_trials/k01_2/b006_t6_feed-2-1-l.svg
K01,k01_2.asc,7,7,4,eat-1-2-l.png,4155,22,14,8,0,13,8,1,direct,AVP,yes,participant_trials/k01_2/b007_t7_eat-1-2-l.svg
K01,k01_2.asc,8,8,5,wake-1-1-r.png,2753,15,8,7,0,9,6,0,direct,AVP,yes,participant_trials/k01_2/b008_t8_wake-1-1-r.svg
K01,k01_2.asc,9,9,6,pick-2-2-r.png,2154,15,9,6,0,10,5,0,inverse,AVP,yes,participant_trials/k01_2/b009_t9_pick-2-2-r.svg
K01,k01_2.asc,10,10,7,makelaugh-1-2-l.png,2868,18,10,8,0,8,10,0,direct,AVP,yes,participant_trials/k01_2/b010_t10_makelaugh-1-2-l.svg
K01,k01_2.asc,11,11,8,carry-2-1-l.png,1842,10,6,4,0,8,2,0,inverse,AVP,yes,participant_trials/k01_2/b011_t11_carry-2-1-l.svg
K01,k01_2.asc,12,12,9,teach-2-2-r.png,2212,15,10,5,0,13,2,0,inverse,AVP,false start,participant_trials/k01_2/b012_t12_teach-2-2-r.svg
K01,k01_2.asc,13,13,10,open-1-1-r.png,1254,13,6,7,0,8,5,0,direct,AVP,yes,participant_trials/k01_2/b013_t13_open-1-1-r.svg
K01,k01_2.asc,14,14,11,dress-2-1-l.png,2345,16,8,8,0,11,3,2,inverse,AVP,yes,participant_trials/k01_2/b014_t14_dress-2-1-l.svg
K01,k01_2.asc,15,15,12,throw-1-2-l.png,2695,16,9,7,0,8,8,0,direct,AVP,yes,participant_trials/k01_2/b015_t15_throw-1-2-l.svg
K01,k01_2.asc,16,16,13,cut_hair-1-1-r.png,1471,13,5,8,0,4,8,1,direct,AVP,yes,participant_trials/k01_2/b016_t16_cut_hair-1-1-r.svg
K01,k01_2.asc,17,17,14,cover-2-2-r.png,3917,24,16,8,0,16,8,0,inverse,AVP,yes,participant_trials/k01_2/b017_t17_cover-2-2-r.svg
K01,k01_2.asc,18,18,15,wash-1-2-l.png,1592,15,7,8,0,5,9,1,direct,AVP,yes,participant_trials/k01_2/b018_t18_wash-1-2-l.svg
K01,k01_2.asc,19,19,16,paint-2-1-l.png,1242,13,6,7,0,12,0,1,inverse,AVP,false start,participant_trials/k01_2/b019_t19_paint-2-1-l.svg
K01,k01_2.asc,20,20,17,give_water-2-2-r.png,2241,15,7,8,0,14,0,1,inverse,AVP,yes,participant_trials/k01_2/b020_t20_give_water-2-2-r.svg
K01,k01_2.asc,21,21,18,clean-1-1-r.png,2325,13,7,6,0,11,2,0,direct,AVP,yes,participant_trials/k01_2/b021_t21_clean-1-1-r.svg
K01,k01_2.asc,22,22,19,push-2-1-l.png,1873,13,7,6,0,9,4,0,inverse,AVP,yes,participant_trials/k01_2/b022_t22_push-2-1-l.svg
K01,k01_2.asc,23,23,20,water-1-2-l.png,1903,13,7,6,0,11,2,0,direct,AVP,yes,participant_trials/k01_2/b023_t23_water-1-2-l.svg
K01,k01_2.asc,24,24,21,pour-1-1-r.png,1932,14,7,7,0,8,6,0,direct,AVP,yes,participant_trials/k01_2/b024_t24_pour-1-1-r.svg
K01,k01_2.asc,25,25,22,plant-2-2-r.png,1830,12,5,7,0,5,7,0,inverse,AVP,pause,participant_trials/k01_2/b025_t25_plant-2-2-r.svg
K01,k01_2.asc,26,26,23,tie-1-2-l.png,1154,11,4,7,0,4,7,0,direct,AVP,yes,participant_trials/k01_2/b026_t26_tie-1-2-l.svg
K01,k01_2.asc,27,27,24,boil-2-1-l.png,2225,13,7,6,0,12,1,0,inverse,AVP,yes,participant_trials/k01_2/b027_t27_boil-2-1-l.svg
K01,k01_2.asc,28,28,25,shoot-2-2-r.png,1503,12,6,6,0,6,6,0,inverse,AVP,yes,participant_trials/k01_2/b028_t28_shoot-2-2-r.svg
K01,k01_2.asc,29,29,26,hang-1-1-r.png,1917,12,6,6,0,12,0,0,direct,AVP,yes,participant_trials/k01_2/b029_t29_hang-1-1-r.svg
K01,k01_2.asc,30,30,27,treat-2-1-l.png,3321,19,12,7,0,15,4,0,inverse,AVP,yes,participant_trials/k01_2/b030_t30_treat-2-1-l.svg
K01,k01_2.asc,31,31,28,pull-1-2-l.png,1251,10,5,5,0,6,3,1,direct,AVP,false start,participant_trials/k01_2/b031_t31_pull-1-2-l.svg
K01,k01_2.asc,32,32,29,scold-1-1-r.png,1183,12,5,7,0,9,2,1,direct,AVP,pause,participant_trials/k01_2/b032_t32_scold-1-1-r.svg
K01,k01_2.asc,33,33,30,burn-2-2-r.png,2793,15,9,6,0,12,3,0,inverse,AVP,false start; russian,participant_trials/k01_2/b033_t33_burn-2-2-r.svg
K01,k01_2.asc,34,34,31,hit-1-2-l.png,1396,10,3,7,0,7,3,0,direct,AVP,yes,participant_trials/k01_2/b034_t34_hit-1-2-l.svg
K01,k01_2.asc,35,35,32,saw-2-1-l.png,2361,14,9,5,0,11,3,0,inverse,AVP,yes,participant_trials/k01_2/b035_t35_saw-2-1-l.svg
K01,k01_2.asc,36,36,1,give_water-1-2-l.png,2294,15,9,6,0,12,3,0,direct,AVP,false start,participant_trials/k01_2/b036_t36_give_water-1-2-l.svg
K01,k01_2.asc,37,37,2,break-2-1-l.png,1245,12,4,8,0,8,4,0,inverse,AVP,yes,participant_trials/k01_2/b037_t37_break-2-1-l.svg
K01,k01_2.asc,38,38,3,push-1-1-r.png,1475,11,3,8,0,4,7,0,direct,AVP,yes,participant_trials/k01_2/b038_t38_push-1-1-r.svg
K01,k01_2.asc,39,39,4,eat-2-2-r.png,1908,14,6,8,0,7,7,0,inverse,AVP,yes,participant_trials/k01_2/b039_t39_eat-2-2-r.svg
K01,k01_2.asc,40,40,5,pour-2-1-l.png,1936,14,8,6,0,13,0,1,inverse,AVP,yes,participant_trials/k01_2/b040_t40_pour-2-1-l.svg
K01,k01_2.asc,41,41,6,pick-1-2-l.png,1126,8,4,4,0,6,2,0,direct,AVP,yes,participant_trials/k01_2/b041_t41_pick-1-2-l.svg
K01,k01_2.asc,42,42,7,tie-2-2-r.png,2397,15,8,7,0,8,7,0,inverse,AVP,yes,participant_trials/k01_2/b042_t42_tie-2-2-r.svg
K01,k01_2.asc,43,43,8,carry-1-1-r.png,2850,13,10,3,0,7,6,0,direct,AVP,yes,participant_trials/k01_2/b043_t43_carry-1-1-r.svg
K01,k01_2.asc,45,45,9,call-1-2-l.png,3003,18,11,7,0,12,6,0,direct,AVP,yes,participant_trials/k01_2/b045_t45_call-1-2-l.svg
K01,k01_2.asc,46,46,10,clean-2-1-l.png,2113,16,9,7,0,15,0,1,inverse,AVP,yes,participant_trials/k01_2/b046_t46_clean-2-1-l.svg
K01,k01_2.asc,47,47,11,feed-1-1-r.png,1634,13,5,8,0,6,7,0,direct,AVP,yes,participant_trials/k01_2/b047_t47_feed-1-1-r.svg
K01,k01_2.asc,48,48,12,water-2-2-r.png,1177,8,4,4,0,7,1,0,inverse,AVP,yes,participant_trials/k01_2/b048_t48_water-2-2-r.svg
K01,k01_2.asc,49,49,13,wake-2-1-l.png,2581,15,8,7,0,12,3,0,inverse,AVP,yes,participant_trials/k01_2/b049_t49_wake-2-1-l.svg
K01,k01_2.asc,50,50,14,plant-1-2-l.png,2357,13,9,4,0,10,3,0,direct,AVP,yes,participant_trials/k01_2/b050_t50_plant-1-2-l.svg
K01,k01_2.asc,51,51,15,makelaugh-2-2-r.png,2209,15,8,7,0,10,5,0,inverse,AVP,yes,participant_trials/k01_2/b051_t51_makelaugh-2-2-r.svg
K01,k01_2.asc,52,52,16,boil-1-1-r.png,3765,17,12,5,0,11,6,0,direct,AVP,false start,participant_trials/k01_2/b052_t52_boil-1-1-r.svg
K01,k01_2.asc,54,54,17,teach-1-2-l.png,1806,11,5,6,0,11,0,0,direct,AVP,false start,participant_trials/k01_2/b054_t54_teach-1-2-l.svg
K01,k01_2.asc,55,55,18,hang-2-1-l.png,2060,15,8,7,0,14,1,0,inverse,AVP,yes,participant_trials/k01_2/b055_t55_hang-2-1-l.svg
K01,k01_2.asc,56,56,19,dress-1-1-r.png,1686,12,5,7,0,9,3,0,direct,AVP,yes,participant_trials/k01_2/b056_t56_dress-1-1-r.svg
K01,k01_2.asc,58,58,21,cut_hair-2-1-l.png,1105,11,3,8,0,9,1,1,inverse,AVP,yes,participant_trials/k01_2/b058_t58_cut_hair-2-1-l.svg
K01,k01_2.asc,59,59,22,burn-1-2-l.png,2898,16,9,7,0,12,4,0,direct,AVP,yes,participant_trials/k01_2/b059_t59_burn-1-2-l.svg
K01,k01_2.asc,60,60,23,wash-2-2-r.png,1511,11,4,7,0,5,5,1,inverse,AVP,yes,participant_trials/k01_2/b060_t60_wash-2-2-r.svg
K01,k01_2.asc,61,61,24,saw-1-1-r.png,2198,13,6,7,0,8,5,0,direct,AVP,yes,participant_trials/k01_2/b061_t61_saw-1-1-r.svg
K01,k01_2.asc,62,62,25,shoot-1-2-l.png,1506,12,5,7,0,9,3,0,direct,AVP,yes,participant_trials/k01_2/b062_t62_shoot-1-2-l.svg
K01,k01_2.asc,63,63,26,open-2-1-l.png,1561,11,5,6,0,9,2,0,inverse,AVP,yes,participant_trials/k01_2/b063_t63_open-2-1-l.svg
K01,k01_2.asc,64,64,27,treat-1-1-r.png,1801,15,8,7,0,7,7,1,direct,AVP,yes,participant_trials/k01_2/b064_t64_treat-1-1-r.svg
K01,k01_2.asc,65,65,28,throw-2-2-r.png,2264,14,9,5,0,9,5,0,inverse,AVP,yes,participant_trials/k01_2/b065_t65_throw-2-2-r.svg
K01,k01_2.asc,66,66,29,scold-2-1-l.png,1360,12,6,6,0,8,3,1,inverse,AVP,yes,participant_trials/k01_2/b066_t66_scold-2-1-l.svg
K01,k01_2.asc,67,67,30,cover-1-2-l.png,1734,14,6,8,0,11,3,0,direct,AVP,pause,participant_trials/k01_2/b067_t67_cover-1-2-l.svg
K01,k01_2.asc,68,68,31,hit-2-2-r.png,1215,10,4,6,0,6,3,1,inverse,AVP,false start,participant_trials/k01_2/b068_t68_hit-2-2-r.svg
K01,k01_2.asc,69,69,32,paint-1-1-r.png,1239,8,3,5,0,3,5,0,direct,AVP,yes,participant_trials/k01_2/b069_t69_paint-1-1-r.svg
K02,k02.asc,4,4,1,call-2-2-r.png,2453,16,9,7,0,10,6,0,intransitive,AVP,false start,participant_trials/k02/b004_t4_call-2-2-r.svg
K02,k02.asc,5,5,2,break-1-1-r.png,1693,9,5,4,0,5,4,0,direct,AVP,false start,participant_trials/k02/b005_t5_break-1-1-r.svg
K02,k02.asc,6,6,3,feed-2-1-l.png,2524,15,12,3,0,14,0,1,direct,AVP,yes,participant_trials/k02/b006_t6_feed-2-1-l.svg
K02,k02.asc,7,7,4,eat-1-2-l.png,4475,16,14,2,0,8,2,6,direct,AVP,yes,participant_trials/k02/b007_t7_eat-1-2-l.svg
K02,k02.asc,8,8,5,wake-1-1-r.png,1934,12,6,6,0,5,7,0,direct,AVP,pause,participant_trials/k02/b008_t8_wake-1-1-r.svg
K02,k02.asc,9,9,6,pick-2-2-r.png,1443,5,5,0,0,4,1,0,inverse,AVP,false start,participant_trials/k02/b009_t9_pick-2-2-r.svg
K02,k02.asc,10,10,7,makelaugh-1-2-l.png,2052,10,5,5,0,6,4,0,direct,AVP,false start,participant_trials/k02/b010_t10_makelaugh-1-2-l.svg
K02,k02.asc,11,11,8,carry-2-1-l.png,1806,12,8,4,0,7,5,0,inverse,AVP,yes,participant_trials/k02/b011_t11_carry-2-1-l.svg
K02,k02.asc,12,12,9,teach-2-2-r.png,3697,19,11,8,0,11,8,0,inverse,AVP,false start,participant_trials/k02/b012_t12_teach-2-2-r.svg
K02,k02.asc,13,13,10,open-1-1-r.png,1965,6,5,1,0,4,2,0,direct,AVP,yes,participant_trials/k02/b013_t13_open-1-1-r.svg
K02,k02.asc,14,14,11,dress-2-1-l.png,,5,0,0,5,4,0,1,-,-,-,participant_trials/k02/b014_t14_dress-2-1-l.svg
K02,k02.asc,15,15,12,throw-1-2-l.png,4173,22,16,6,0,8,13,1,direct,AVP,false start,participant_trials/k02/b015_t15_throw-1-2-l.svg
K02,k02.asc,17,17,13,cut_hair-1-1-r.png,1949,12,5,7,0,3,8,1,direct,AVP,yes,participant_trials/k02/b017_t17_cut_hair-1-1-r.svg
K02,k02.asc,18,18,14,cover-2-2-r.png,1860,16,8,8,0,14,2,0,inverse,AVP,false start,participant_trials/k02/b018_t18_cover-2-2-r.svg
K02,k02.asc,19,19,15,wash-1-2-l.png,1649,10,6,4,0,3,6,1,direct,AVP,yes,participant_trials/k02/b019_t19_wash-1-2-l.svg
K02,k02.asc,20,20,16,paint-2-1-l.png,1596,12,6,6,0,8,3,1,inverse,AVP,false start,participant_trials/k02/b020_t20_paint-2-1-l.svg
K02,k02.asc,21,21,17,give_water-2-2-r.png,1891,13,6,7,0,7,5,1,inverse,AVP,false start,participant_trials/k02/b021_t21_give_water-2-2-r.svg
K02,k02.asc,22,22,18,clean-1-1-r.png,1532,15,7,8,0,8,7,0,direct,AVP,pause,participant_trials/k02/b022_t22_clean-1-1-r.svg
K02,k02.asc,23,23,19,push-2-1-l.png,1553,11,7,4,0,5,5,1,inverse,AVP,false start,participant_trials/k02/b023_t23_push-2-1-l.svg
K02,k02.asc,24,24,20,water-1-2-l.png,3345,14,10,4,0,12,2,0,direct,AVP,pause,participant_trials/k02/b024_t24_water-1-2-l.svg
K02,k02.asc,25,25,21,pour-1-1-r.png,,113,0,0,113,75,31,7,-,-,-,participant_trials/k02/b025_t25_pour-1-1-r.svg
K02,k02.asc,26,26,22,plant-2-2-r.png,2058,10,7,3,0,6,4,0,past,AVP,false start,participant_trials/k02/b026_t26_plant-2-2-r.svg
K02,k02.asc,27,27,23,tie-1-2-l.png,,122,0,0,122,34,76,12,-,-,-,participant_trials/k02/b027_t27_tie-1-2-l.svg
K02,k02.asc,28,28,24,boil-2-1-l.png,2505,11,8,3,0,7,3,1,inverse,AVP,false start,participant_trials/k02/b028_t28_boil-2-1-l.svg
K02,k02.asc,29,29,25,shoot-2-2-r.png,3021,20,12,8,0,11,8,1,inverse,AVP,false start,participant_trials/k02/b029_t29_shoot-2-2-r.svg
K02,k02.asc,30,30,26,hang-1-1-r.png,2234,6,6,0,0,4,1,1,direct,AVP,yes,participant_trials/k02/b030_t30_hang-1-1-r.svg
K02,k02.asc,32,32,27,treat-2-1-l.png,3635,22,15,7,0,10,11,1,inverse,AVPV,yes,participant_trials/k02/b032_t32_treat-2-1-l.svg
K02,k02.asc,33,33,28,pull-1-2-l.png,,36,0,0,36,11,10,15,-,-,-,participant_trials/k02/b033_t33_pull-1-2-l.svg
K02,k02.asc,34,34,29,scold-1-1-r.png,1636,15,8,7,0,7,4,4,direct,AVP,yes,participant_trials/k02/b034_t34_scold-1-1-r.svg
K02,k02.asc,35,35,30,burn-2-2-r.png,1917,13,10,3,0,9,3,1,inverse,AVP,yes,participant_trials/k02/b035_t35_burn-2-2-r.svg
K02,k02.asc,36,36,31,hit-1-2-l.png,1622,11,6,5,0,4,7,0,direct,AVP,yes,participant_trials/k02/b036_t36_hit-1-2-l.svg
K02,k02.asc,37,37,32,saw-2-1-l.png,2693,14,8,6,0,11,3,0,inverse,AVP,false start,participant_trials/k02/b037_t37_saw-2-1-l.svg
K02,k02.asc,38,38,1,give_water-1-2-l.png,4611,21,14,7,0,11,9,1,direct,AVP,yes,participant_trials/k02/b038_t38_give_water-1-2-l.svg
K02,k02.asc,39,39,2,break-2-1-l.png,1564,19,5,14,0,11,8,0,inverse,AVP,yes,participant_trials/k02/b039_t39_break-2-1-l.svg
K02,k02.asc,40,40,3,push-1-1-r.png,1980,13,6,7,0,4,8,1,direct,AVP,yes,participant_trials/k02/b040_t40_push-1-1-r.svg
K02,k02.asc,41,41,4,eat-2-2-r.png,1879,8,5,3,0,6,2,0,direct,AVP,yes,participant_trials/k02/b041_t41_eat-2-2-r.svg
K02,k02.asc,42,42,5,pour-2-1-l.png,1635,15,6,9,0,13,1,1,direct,AVP,false start,participant_trials/k02/b042_t42_pour-2-1-l.svg
K02,k02.asc,44,44,6,pick-1-2-l.png,2385,11,8,3,0,6,4,1,direct,AVP,yes,participant_trials/k02/b044_t44_pick-1-2-l.svg
K02,k02.asc,45,45,7,tie-2-2-r.png,1923,14,7,7,0,4,10,0,other,APV,false start,participant_trials/k02/b045_t45_tie-2-2-r.svg
K02,k02.asc,46,46,8,carry-1-1-r.png,4808,22,17,5,0,15,6,1,direct,AVP,yes,participant_trials/k02/b046_t46_carry-1-1-r.svg
K02,k02.asc,47,47,9,call-1-2-l.png,1764,12,6,6,0,7,4,1,direct,AVP,false start,participant_trials/k02/b047_t47_call-1-2-l.svg
K02,k02.asc,48,48,10,clean-2-1-l.png,2328,15,8,7,0,13,2,0,direct,AVP,yes,participant_trials/k02/b048_t48_clean-2-1-l.svg
K02,k02.asc,49,49,11,feed-1-1-r.png,1884,13,8,5,0,5,4,4,direct,AVP,yes,participant_trials/k02/b049_t49_feed-1-1-r.svg
K02,k02.asc,50,50,12,water-2-2-r.png,1404,11,6,5,0,9,1,1,inverse,AVP,false start,participant_trials/k02/b050_t50_water-2-2-r.svg
K02,k02.asc,51,51,13,wake-2-1-l.png,2848,14,8,6,0,11,3,0,direct,AVP,false start,participant_trials/k02/b051_t51_wake-2-1-l.svg
K02,k02.asc,52,52,14,plant-1-2-l.png,3582,11,9,2,0,9,2,0,direct,AVP,yes,participant_trials/k02/b052_t52_plant-1-2-l.svg
K02,k02.asc,54,54,15,makelaugh-2-2-r.png,6014,28,22,6,0,18,10,0,inverse,AVP,false start,participant_trials/k02/b054_t54_makelaugh-2-2-r.svg
K02,k02.asc,55,55,16,boil-1-1-r.png,1722,13,6,7,0,7,6,0,direct,AVP,yes,participant_trials/k02/b055_t55_boil-1-1-r.svg
K02,k02.asc,56,56,17,teach-1-2-l.png,2429,13,7,6,0,6,6,1,direct,AVP,pause,participant_trials/k02/b056_t56_teach-1-2-l.svg
K02,k02.asc,57,57,18,hang-2-1-l.png,2258,13,8,5,0,10,3,0,inverse,AVP,false start,participant_trials/k02/b057_t57_hang-2-1-l.svg
K02,k02.asc,58,58,19,dress-1-1-r.png,1817,13,8,5,0,5,6,2,direct,A[V]PVX,false start,participant_trials/k02/b058_t58_dress-1-1-r.svg
