time_bin50,ppt.no,type,cond,wo,item,sol,ppt_ids,agent_sum,patient_sum,N,agent_patient_sum,person,time_rel,time_c,time_c2,time_c3
16,9,pass,P,AV,5,2746,RLI_a1,50,0,50,50,9,0.7455731593662628,0.24557315936626278,0.0603061766011279,0.014809578317238769
16,9,pass,P,PAV,1,2882,RLI_b2,0,50,50,50,9,0.7011393514461,0.20113935144609996,0.04045703870015771,0.00813750252557949
16,9,pass,P,PAV,13,2841,RLI_b2,50,0,50,50,9,0.71396697902722,0.21396697902721995,0.045781868114034785,0.00979580801458263
16,9,pass,P,PVA,16,2784,RLI_b2,50,0,50,50,9,0.7326007326007326,0.23260073260073255,0.054103100806397485,0.01258442088353934
16,10,pass,P,AV,8,3328,SED_b1,50,0,50,50,10,0.5865102639296188,0.0865102639296188,0.007484025765172304,6.474450442011233e-4
16,10,pass,P,AV,14,2333,SED_b1,0,50,50,50,10,0.9232544720138488,0.4232544720138488,0.17914434807972193,0.07582364646074785
16,10,pass,P,AV,15,3148,SED_a3,50,0,50,50,10,0.6279434850863422,0.12794348508634223,0.01636953537603908,0.0020943754052546075
16,11,pass,A,PVA,10,5331,SLT_a1,50,0,50,50,11,0.33819488480236737,-0.16180511519763263,0.026180895304119167,-0.004236202780660161
16,12,pass,P,APV,9,2559,TVG_a3,46,4,50,50,12,0.8167432363450741,0.31674323634507406,0.10032627777035144,0.03177766991143598
16,12,pass,P,PAV,3,3855,TVG_a3,50,0,50,50,12,0.4915514592933948,-0.008448540706605223,7.137784007116548e-5,-6.030385873907991e-7
16,12,pass,none,PAV,22,2329,TVG_a3,0,50,50,50,12,0.9253903990746096,0.4253903990746096,0.18095699162485565,0.07697736688263813
16,13,pass,P,AV,5,2308,ZAL_b1,50,0,50,50,13,0.936768149882904,0.436768149882904,0.1907664167521349,0.08332069490462099
16,13,pass,P,AVP,14,3035,ZAL_b1,0,50,50,50,13,0.6570841889117043,0.15708418891170428,0.024675442406048,0.0038761218563915225
16,13,pass,P,PAV,3,3027,ZAL_b3,50,0,50,50,13,0.6592501030078286,0.1592501030078286,0.02536059530800402,0.004038677415139495
16,13,pass,none,APV,24,2640,ZAL_b1,50,0,50,50,13,0.7843137254901961,0.28431372549019607,0.08083429450211456,0.022982299417267867
16,14,pass,P,AV,5,2699,TPM_a1,50,0,50,50,14,0.7622677465459743,0.2622677465459743,0.06878437087830341,0.018039921947835172
17,1,pass,A,PAV,23,2696,ATL_a3,0,30,50,30,1,0.8110687022900763,0.3110687022900763,0.09676373754443214,0.030100170266684042
17,1,pass,P,PAV,1,2418,ATL_b2,0,50,50,50,1,0.935093509350935,0.43509350935093505,0.1893063618793122,0.08236596933252802
17,1,pass,P,PAV,22,3563,ATL_b2,0,50,50,50,1,0.5737428282146473,0.07374282821464728,0.0054380047130949795,4.010138473882053e-4
17,3,pass,P,APV,23,3133,IEM_a1,0,50,50,50,3,0.6711409395973155,0.17114093959731547,0.02928922120625198,0.005012584837311582
17,3,pass,P,PAV,1,2430,IEM_a2,0,50,50,50,3,0.9289617486338798,0.4289617486338798,0.1840081817910359,0.0789324714240236
17,3,pass,P,PAV,13,2968,IEM_a2,31,19,50,50,3,0.7179054054054054,0.21790540540540537,0.04748276570489407,0.01034675131069482
17,3,pass,P,PAV,15,3484,IEM_b3,0,50,50,50,3,0.5894590846047156,0.08945908460471563,0.00800292781831367,7.159345967839548e-4
17,3,pass,P,PAV,18,3821,IEM_b3,50,0,50,50,3,0.5277864017385905,0.027786401738590483,7.720841215783442e-4,2.145343957816261e-5
17,3,pass,P,PAV,19,2749,IEM_a2,50,0,50,50,3,0.7910656119125175,0.29106561191251745,0.08471919043800823,0.02465884300557196
17,3,pass,P,PAV,20,2589,IEM_a1,50,0,50,50,3,0.8547008547008547,0.35470085470085466,0.1258126963255168,0.04462587091887989
17,3,pass,P,PAV,24,2802,IEM_b3,0,50,50,50,3,0.7720254314259763,0.27202543142597635,0.07399783534248856,0.02012929308362881
17,3,pass,P,PVA,6,4730,IEM_b3,50,0,50,50,3,0.4116222760290557,-0.08837772397094429,0.007810622094284421,-6.902850034900273e-4
17,3,pass,none,PVA,17,3889,IEM_a2,0,50,50,50,3,0.5168744299179082,0.016874429917908218,2.84746385054396e-4,4.804932918978113e-6
17,4,pass,P,A-PAV,5,3747,IMI_b1,0,50,50,50,4,0.5401970130282809,0.04019701302828094,0.0016157998563957874,6.495032787863594e-5
17,4,pass,P,AV,22,2684,IMI_b2,50,0,50,50,4,0.8157389635316699,0.31573896353166986,0.09969109309205315,0.031476362406224076
17,4,pass,P,PAV,2,2851,IMI_b1,50,0,50,50,4,0.7552199022656597,0.2552199022656597,0.0651371985124929,0.016624309438217313
17,4,pass,P,PAV,11,2423,IMI_b1,0,50,50,50,4,0.9325287986834887,0.4325287986834887,0.1870811616905819,0.0809179901223389
17,4,pass,P,PAV,17,2769,IMI_b1,0,50,50,50,4,0.7837713231904103,0.2837713231904103,0.08052616386523631,0.022851016071485913
17,4,pass,P,PAV,18,3564,IMI_a3,50,0,50,50,4,0.573549257759784,0.07354925775978405,0.005409493317015154,3.978642183229768e-4
17,4,pass,P,PAV,19,5926,IMI_b2,50,0,50,50,4,0.31918888471648516,-0.18081111528351484,0.0326926594100685,-0.005911196209518581
17,4,pass,P,PAV,23,2872,IMI_b1,50,0,50,50,4,0.7482394366197183,0.24823943661971826,0.06162281789327512,0.015297213596746108
17,4,pass,P,PAV,24,3351,IMI_a3,50,0,50,50,4,0.6179571065067249,0.11795710650672486,0.013913878975438833,0.0016412409042275181
17,5,pass,P,AV,2,3888,KSM_a1,50,0,50,50,5,0.5170316301703163,0.01703163017031628,2.900764262584278e-4,4.940474413160564e-6
17,5,pass,P,AV,5,2915,KSM_a1,50,0,50,50,5,0.734341252699784,0.234341252699784,0.054915822716904025,0.012869042688518545
17,5,pass,P,AV,10,2704,KSM_b2,0,50,50,50,5,0.8079847908745247,0.3079847908745247,0.0948546314100247,0.02921378381829658
17,5,pass,none,AV,15,3718,KSM_a1,0,50,50,50,5,0.5452212957023733,0.04522129570237332,0.002044965585001488,9.247599342052912e-5
17,6,pass,P,AV,2,2931,PRM_a1,50,0,50,50,6,0.7293007293007293,0.2293007293007293,0.05257882445784634,0.01205636279395919
17,6,pass,P,AV,14,2843,PRM_a1,50,0,50,50,6,0.7579135086937138,0.25791350869371377,0.06651937796670236,0.017156246167515522
17,6,pass,P,AV,23,2524,PRM_a1,0,50,50,50,6,0.8835758835758836,0.38357588357588357,0.1471304584610198,0.0564356956051105
17,6,pass,P,P-AV,8,3860,PRM_a1,24,26,50,50,6,0.5214723926380368,0.021472392638036797,4.6106364560201683e-4,9.900139629491153e-6
17,7,pass,P,APV,11,2777,RAI_b1,50,0,50,50,7,0.7808911345888838,0.2808911345888838,0.07889982949063044,0.02216226262449266
17,7,pass,P,AV,7,3300,RAI_b2,0,50,50,50,7,0.6296296296296297,0.12962962962962965,0.016803840877914956,0.0021782756693593465
17,7,pass,P,AV,15,4213,RAI_a3,50,0,50,50,7,0.4705231109880985,-0.029476889011901486,8.688869858199586e-4,-2.561208524490054e-5
17,7,pass,P,AV,16,4318,RAI_b2,0,50,50,50,7,0.457235072619688,-0.04276492738031201,0.0018288390138433601,-7.821016761729272e-5
17,7,pass,P,PAV,20,3226,RAI_b1,50,0,50,50,7,0.6473724295506473,0.14737242955064733,0.021718632991660512,0.0032007277104998534
17,7,pass,none,PAV,7,3492,RAI_a3,0,50,50,50,7,0.5878284923928078,0.08782849239280777,0.007713844075993492,6.774952957476996e-4
17,7,pass,none,PAV,12,3420,RAI_b1,0,50,50,50,7,0.6028368794326241,0.1028368794326241,0.010575423771440065,0.0010875435793324887
17,7,pass,none,PAV,20,3946,RAI_b2,0,50,50,50,7,0.5080693365212193,0.008069336521219328,6.511419189268405e-5,5.254283266893188e-7
17,7,pass,none,PAV,24,3104,RAI_b1,0,50,50,50,7,0.6789137380191693,0.17891373801916932,0.032010125651991954,0.00572705123486118
17,8,pass,P,AV,1,3345,REI_a2,50,0,50,50,8,0.6193078324225865,0.11930783242258647,0.014234358877375975,0.001698270503584929
17,8,pass,P,AV,5,3118,REI_b1,50,0,50,50,8,0.6751389992057188,0.17513899920571885,0.030673669042780786,0.005372155698120067
17,8,pass,P,AV,8,3989,REI_b1,50,0,50,50,8,0.5016228976099144,0.0016228976099144088,2.6337966522659004e-6,4.274382291962902e-9
17,8,pass,P,AV,10,2473,REI_a2,50,0,50,50,8,0.9076348104644955,0.40763481046449546,0.16616613870242514,0.06773510245558013
17,8,pass,P,AV,14,3832,REI_b1,0,50,50,50,8,0.525990099009901,0.025990099009901013,6.754852465444577e-4,1.755592843741785e-5
17,8,pass,P,AV,18,3519,REI_b3,50,0,50,50,8,0.5823912298732442,0.08239122987324421,0.006788314760025769,5.592976018452198e-4
17,8,pass,P,AV,19,4562,REI_a2,50,0,50,50,8,0.4290762241292277,-0.07092377587077231,0.005030181983767545,-3.567594996059262e-4
17,8,pass,P,AV,20,5551,REI_b1,0,50,50,50,8,0.3433649767723692,-0.1566350232276308,0.024534530501520435,-0.0038429667549846696
17,8,pass,P,AV,23,3707,REI_b1,0,50,50,50,8,0.5471515931766978,0.047151593176697815,0.002223272739100816,1.048308517149243e-4
17,8,pass,none,PAV,6,5252,REI_b1,50,0,50,50,8,0.3654342218400688,-0.1345657781599312,0.018107948651787817,-0.002436710201207905
17,9,pass,P,APV,4,2662,RLI_b2,50,0,50,50,9,0.8244422890397672,0.32444228903976724,0.10526279891736387,0.034151703431482265
17,9,pass,P,AV,5,2746,RLI_a1,50,0,50,50,9,0.7921714818266542,0.2921714818266542,0.08536417479278292,0.02494097744411691
17,9,pass,P,PAV,1,2882,RLI_b2,0,50,50,50,9,0.7449605609114811,0.2449605609114811,0.06000567640206744,0.014699024149323267
17,9,pass,P,PAV,13,2841,RLI_b2,50,0,50,50,9,0.7585899152164213,0.2585899152164213,0.06686874425163594,0.017291582906659095
17,9,pass,P,PVA,16,2784,RLI_b2,50,0,50,50,9,0.7783882783882784,0.2783882783882784,0.0775000335439896,0.02157510091334509
17,10,pass,P,AV,8,3328,SED_b1,50,0,50,50,10,0.6231671554252199,0.12316715542521994,0.015170148175540287,0.0018684639981603871
17,10,pass,P,AV,14,2333,SED_b1,0,17,17,17,10,0.9809578765147143,0.48095787651471433,0.2313204789815432,0.11125540636532963
17,10,pass,P,AV,15,3148,SED_a3,29,21,50,50,10,0.6671899529042387,0.16718995290423866,0.027952480352121542,0.0046733738736278565
17,11,pass,A,PVA,10,5331,SLT_a1,50,0,50,50,11,0.3593320651025153,-0.1406679348974847,0.019787467908322993,-0.002783462247514046
17,12,pass,P,APV,9,2559,TVG_a3,50,0,50,50,12,0.8677896886166412,0.3677896886166412,0.13526925505272588,0.04975063719524707
17,12,pass,P,PAV,3,3855,TVG_a3,50,0,50,50,12,0.522273425499232,0.022273425499231947,4.961054834698359e-4,1.1049968525825836e-5
17,12,pass,none,PAV,22,2329,TVG_a3,0,15,15,15,12,0.9832272990167727,0.48322729901677275,0.2335086225150455,0.11283774095507261
17,13,pass,P,AV,5,2308,ZAL_b1,5,0,5,5,13,0.9953161592505855,0.4953161592505855,0.24533809761475134,0.12151992422838387
17,13,pass,P,AVP,14,3035,ZAL_b1,0,50,50,50,13,0.6981519507186859,0.19815195071868585,0.03926419557362051,0.007780276946312894
17,13,pass,P,PAV,3,3027,ZAL_b3,50,0,50,50,13,0.7004532344458179,0.20045323444581786,0.04018149919979002,0.008054511479479953
17,13,pass,none,APV,24,2640,ZAL_b1,50,0,50,50,13,0.8333333333333334,0.33333333333333337,0.11111111111111113,0.03703703703703705
17,14,pass,P,AV,5,2699,TPM_a1,50,0,50,50,14,0.8099094807050977,0.3099094807050977,0.09604388623090333,0.029764910906718737
18,1,pass,A,PAV,23,2696,ATL_a3,0,50,50,50,1,0.8587786259541985,0.3587786259541985,0.1287221024415827,0.04618273904392662
18,1,pass,P,PAV,1,2418,ATL_b2,0,10,10,10,1,0.9900990099009901,0.4900990099009901,0.24019703950593077,0.11772033124300568
18,1,pass,P,PAV,22,3563,ATL_b2,0,50,50,50,1,0.6074924063449207,0.10749240634492074,0.011554617421821557,0.0012420336310665432
18,1,pass,P,PAV,24,3716,ATL_a3,0,43,50,43,1,0.5776636713735558,0.07766367137355579,0.006031645851219669,4.684397612307955e-4
18,3,pass,P,APV,23,3133,IEM_a1,0,50,50,50,3,0.7106198183971575,0.2106198183971575,0.0443607079016516,0.009343244242215209
18,3,pass,P,PAV,1,2430,IEM_a2,0,16,16,16,3,0.9836065573770492,0.48360655737704916,0.23387530233808115,0.11310362981923595
18,3,pass,P,PAV,13,2968,IEM_a2,0,50,50,50,3,0.7601351351351351,0.2601351351351351,0.067670288531775,0.01760341965184687
18,3,pass,P,PAV,15,3484,IEM_b3,0,50,50,50,3,0.624133148404993,0.12413314840499301,0.015409038532936018,0.0019127724669872027
18,3,pass,P,PAV,18,3821,IEM_b3,50,0,50,50,3,0.55883266066439,0.05883266066438997,0.003461281960851259,2.0363642706653642e-4
18,3,pass,P,PAV,19,2749,IEM_a2,50,0,50,50,3,0.8375988832014891,0.3375988832014891,0.11397300593889269,0.03847715952008686
18,3,pass,P,PAV,20,2589,IEM_a1,50,0,50,50,3,0.9049773755656109,0.40497737556561086,0.16400667472000982,0.0664189927033524
18,3,pass,P,PAV,22,2716,IEM_a2,3,0,50,3,3,0.8506616257088847,0.3506616257088847,0.12296357574479795,0.043118607373648435
18,3,pass,P,PAV,24,2802,IEM_b3,0,50,50,50,3,0.8174386920980926,0.3174386920980926,0.10076732324094764,0.03198744729583215
18,3,pass,P,PVA,6,4730,IEM_b3,50,0,50,50,3,0.4358353510895884,-0.06416464891041163,0.004117102169796388,-2.6417241525327915e-4
18,3,pass,none,PVA,17,3889,IEM_a2,0,50,50,50,3,0.5472788081483734,0.047278808148373375,0.002235285699930697,1.056816437638259e-4
18,4,pass,P,A-PAV,5,3747,IMI_b1,0,50,50,50,4,0.5719733079122974,0.07197330791229739,0.00518015705183837,3.728330385260217e-4
18,4,pass,P,AV,22,2684,IMI_b2,50,0,50,50,4,0.8637236084452975,0.3637236084452975,0.13229486334046808,0.04811876507297256
18,4,pass,P,PAV,2,2851,IMI_b1,50,0,50,50,4,0.7996446023989338,0.29964460239893376,0.08978688774681509,0.026904156279532108
18,4,pass,P,PAV,11,2423,IMI_b1,0,12,12,12,4,0.9873834339001646,0.4873834339001646,0.2375426116403161,0.11577433375887047
18,4,pass,P,PAV,17,2769,IMI_b1,0,50,50,50,4,0.8298755186721992,0.3298755186721992,0.10881785781925246,0.03589634728892353
18,4,pass,P,PAV,18,3564,IMI_a3,50,0,50,50,4,0.6072874493927125,0.10728744939271251,0.011510596797193847,0.0012349425713588536
18,4,pass,P,PAV,19,5926,IMI_b2,8,42,50,50,4,0.3379647014645137,-0.16203529853548632,0.026255437971484174,-0.004254307729889381
18,4,pass,P,PAV,23,2872,IMI_b1,50,0,50,50,4,0.7922535211267606,0.2922535211267606,0.08541212061098992,0.02496199299546537
18,4,pass,P,PAV,24,3351,IMI_a3,21,29,50,50,4,0.6543075245365322,0.15430752453653218,0.02381081212859248,0.0036741874767675423
18,5,pass,P,AV,2,3888,KSM_a1,50,0,50,50,5,0.5474452554744526,0.04744525547445255,0.00225105226703607,1.0680174989587192e-4
18,5,pass,P,AV,5,2915,KSM_a1,50,0,50,50,5,0.7775377969762419,0.2775377969762419,0.07702722875042568,0.02137796737457819
18,5,pass,P,AV,10,2704,KSM_b2,0,50,50,50,5,0.8555133079847909,0.35551330798479086,0.12638971215428876,0.044933224663216725
18,5,pass,none,AV,15,3718,KSM_a1,0,50,50,50,5,0.5772931366260423,0.07729313662604231,0.005974228969492044,4.617668959742085e-4
18,6,pass,P,AV,2,2931,PRM_a1,50,0,50,50,6,0.7722007722007722,0.2722007722007722,0.07409326038669668,0.020168242692131723
18,6,pass,P,AV,14,2843,PRM_a1,50,0,50,50,6,0.8024966562639322,0.3024966562639322,0.09150422705085955,0.027679722716900664
18,6,pass,P,AV,23,2524,PRM_a1,0,50,50,50,6,0.9355509355509356,0.4355509355509356,0.18970461745929526,0.0826260236127284
18,6,pass,P,P-AV,8,3860,PRM_a1,0,50,50,50,6,0.5521472392638037,0.05214723926380371,0.0027193345628363915,1.418057900865604e-4
18,7,pass,P,APV,11,2777,RAI_b1,11,39,50,50,7,0.8268259072117593,0.3268259072117593,0.1068151736247895,0.034909966023903415
18,7,pass,P,AV,7,3300,RAI_b2,0,50,50,50,7,0.6666666666666666,0.16666666666666663,0.027777777777777766,0.004629629629629627
18,7,pass,P,AV,15,4213,RAI_a3,9,41,50,50,7,0.498200941046222,-0.001799058953778021,3.2366131191688678e-6,-5.822857811956161e-9
18,7,pass,P,AV,16,4318,RAI_b2,0,50,50,50,7,0.4841312533620226,-0.015868746637977382,2.518171198603185e-4,-3.996022074168576e-6
18,7,pass,P,PAV,20,3226,RAI_b1,50,0,50,50,7,0.6854531607006854,0.1854531607006854,0.03439287481387424,0.006378267339815976
18,7,pass,none,PAV,7,3492,RAI_a3,0,50,50,50,7,0.6224066390041494,0.12240663900414939,0.014983385272292146,0.0018340658320855532
18,7,pass,none,PAV,12,3420,RAI_b1,0,50,50,50,7,0.6382978723404256,0.13829787234042556,0.019126301493888647,0.002645126802346303
18,7,pass,none,PAV,20,3946,RAI_b2,0,50,50,50,7,0.5379557680812911,0.037955768081291086,0.0014406403306407552,5.468061027835501e-5
18,7,pass,none,PAV,24,3104,RAI_b1,34,16,50,50,7,0.7188498402555911,0.21884984025559107,0.047895252579897726,0.010481868376111803
18,8,pass,P,AV,1,3345,REI_a2,50,0,50,50,8,0.6557377049180327,0.15573770491803274,0.02425423273313624,0.0037772985404064623
18,8,pass,P,AV,2,3122,REI_b1,21,0,50,21,8,0.7137192704203014,0.21371927042030137,0.045675926548985904,0.009761825697820541
18,8,pass,P,AV,5,3118,REI_b1,50,0,50,50,8,0.7148530579825259,0.21485305798252585,0.04616183652444262,0.00991801173936595
18,8,pass,P,AV,8,3989,REI_b1,50,0,50,50,8,0.5311301268810859,0.03113012688108585,9.690847996325039e-4,3.0167732771091507e-5
18,8,pass,P,AV,10,2473,REI_a2,37,0,37,37,8,0.9610250934329952,0.46102509343299525,0.212544136774902,0.09798818051528452
18,8,pass,P,AV,14,3832,REI_b1,42,8,50,50,8,0.556930693069307,0.05693069306930698,0.003241103813351638,1.8451828640368253e-4
18,8,pass,P,AV,18,3519,REI_b3,50,0,50,50,8,0.6166495375128469,0.1166495375128469,0.013607114601961076,0.0015872636252030653
18,8,pass,P,AV,19,4562,REI_a2,50,0,50,50,8,0.4543160020191822,-0.04568399798081779,0.0020870276715113643,-9.534376793123601e-5
18,8,pass,P,AV,20,5551,REI_b1,0,50,50,50,8,0.3635629165825086,-0.1364370834174914,0.018615077731471502,-0.002539786913271864
18,8,pass,P,AV,23,3707,REI_b1,0,50,50,50,8,0.5793369810106211,0.07933698101062114,0.00629435655587966,4.993752465479033e-4
18,8,pass,none,PAV,6,5252,REI_b1,45,5,50,50,8,0.3869303525365434,-0.1130696474634566,0.012784745177510357,-0.0014455666301312232
18,9,pass,P,APV,4,2662,RLI_b2,50,0,50,50,9,0.8729388942774006,0.37293889427740057,0.13908341886485015,0.05186961644377777
18,9,pass,P,AV,5,2746,RLI_a1,50,0,50,50,9,0.8387698042870456,0.3387698042870456,0.1147649802966832,0.03887890991411401
18,9,pass,P,PAV,1,2882,RLI_b2,0,50,50,50,9,0.7887817703768624,0.28878177037686237,0.08339491090199487,0.024082930010698778
18,9,pass,P,PAV,13,2841,RLI_b2,50,0,50,50,9,0.8032128514056225,0.3032128514056225,0.0919380332575281,0.027876793216640047
18,9,pass,P,PVA,16,2784,RLI_b2,50,0,50,50,9,0.8241758241758241,0.32417582417582413,0.10508996498007485,0.034067626010024256
18,10,pass,P,AV,8,3328,SED_b1,50,0,50,50,10,0.6598240469208211,0.15982404692082108,0.02554372597414882,0.004082501658624957
18,10,pass,P,AV,15,3148,SED_a3,0,50,50,50,10,0.706436420722135,0.20643642072213497,0.04261599580056632,0.008797493638578445
18,11,pass,A,PVA,10,5331,SLT_a1,50,0,50,50,11,0.3804692454026633,-0.1195307545973367,0.014287601294608729,-0.001707807764130466
18,12,pass,P,APV,9,2559,TVG_a3,50,0,50,50,12,0.9188361408882083,0.4188361408882083,0.1754237129141271,0.07347379093723394
18,12,pass,P,PAV,3,3855,TVG_a3,50,0,50,50,12,0.5529953917050692,0.05299539170506917,0.0028085115419737143,1.4883816927510482e-4
18,13,pass,P,AVP,14,3035,ZAL_b1,0,50,50,50,13,0.7392197125256673,0.23921971252566732,0.05722607086086291,0.013689604220309093
18,13,pass,P,PAV,3,3027,ZAL_b3,50,0,50,50,13,0.7416563658838071,0.24165636588380712,0.05839779917216846,0.01411219992355863
18,13,pass,none,APV,24,2640,ZAL_b1,50,0,50,50,13,0.8823529411764706,0.38235294117647056,0.14619377162629757,0.05589761856299612
18,14,pass,P,AV,5,2699,TPM_a1,50,0,50,50,14,0.857551214864221,0.35755121486422103,0.12784287125088037,0.04571037392748247
19,1,pass,A,PAV,23,2696,ATL_a3,0,50,50,50,1,0.9064885496183206,0.4064885496183206,0.16523294097080587,0.06716529852439246
19,1,pass,P,PAV,22,3563,ATL_b2,0,50,50,50,1,0.6412419844751941,0.1412419844751941,0.01994929817849097,0.0028176784636174393
19,1,pass,P,PAV,24,3716,ATL_a3,0,50,50,50,1,0.6097560975609756,0.1097560975609756,0.012046400951814393,0.0013221659581259698
19,3,pass,P,APV,23,3133,IEM_a1,0,50,50,50,3,0.7500986971969996,0.2500986971969996,0.0625493583396365,0.015643513031251374
19,3,pass,P,PAV,13,2968,IEM_a2,0,50,50,50,3,0.8023648648648649,0.3023648648648649,0.09142451150474802,0.02764356006646942
19,3,pass,P,PAV,15,3484,IEM_b3,0,50,50,50,3,0.6588072122052705,0.1588072122052705,0.025219730648409815,0.004005075116841781
19,3,pass,P,PAV,18,3821,IEM_b3,35,0,50,35,3,0.5898789195901893,0.08987891959018934,0.008078220186699722,7.260617025922286e-4
19,3,pass,P,PAV,19,2749,IEM_a2,50,0,50,50,3,0.8841321544904607,0.3841321544904607,0.14755751211348314,0.05668158503940453
19,3,pass,P,PAV,20,2589,IEM_a1,45,0,45,45,3,0.9552538964303671,0.45525389643036707,0.20725611021503137,0.09435415173439464
19,3,pass,P,PAV,22,2716,IEM_a2,50,0,50,50,3,0.8979206049149339,0.39792060491493386,0.15834080781586687,0.06300707002880904
19,3,pass,P,PAV,24,2802,IEM_b3,0,50,50,50,3,0.8628519527702089,0.3628519527702089,0.1316615396291539,0.04777364675917073
19,3,pass,P,PVA,6,4730,IEM_b3,50,0,50,50,3,0.4600484261501211,-0.03995157384987891,0.0015961282530823281,-6.376783577689684e-5
19,3,pass,none,PVA,17,3889,IEM_a2,0,50,50,50,3,0.5776831863788385,0.07768318637883853,0.006034677445969364,4.6879297277141143e-4
19,4,pass,P,A-PAV,5,3747,IMI_b1,0,50,50,50,4,0.603749602796314,0.10374960279631396,0.010763980080392917,0.0011167586578482006
19,4,pass,P,AV,22,2684,IMI_b2,50,0,50,50,4,0.9117082533589251,0.41170825335892514,0.1695036858838569,0.06978606645314261
19,4,pass,P,PAV,2,2851,IMI_b1,50,0,50,50,4,0.8440693025322079,0.3440693025322079,0.11838368494500001,0.0407321919102188
19,4,pass,P,PAV,17,2769,IMI_b1,0,50,50,50,4,0.875979714153988,0.375979714153988,0.14136074545531452,0.05314877266888382
19,4,pass,P,PAV,18,3564,IMI_a3,50,0,50,50,4,0.6410256410256411,0.14102564102564108,0.01988823142669298,0.0028047505858156776
19,4,pass,P,PAV,19,5926,IMI_b2,0,50,50,50,4,0.35674051821254227,-0.14325948178745773,0.020523279122010935,-0.002940154331598637
19,4,pass,P,PAV,23,2872,IMI_b1,50,0,50,50,4,0.8362676056338029,0.33626760563380287,0.11307590259869077,0.03802376302174285
19,4,pass,P,PAV,24,3351,IMI_a3,0,28,50,28,4,0.6906579425663395,0.1906579425663395,0.036350451063629614,0.006930502211150029
19,5,pass,P,AV,2,3888,KSM_a1,50,0,50,50,5,0.5778588807785888,0.07785888077858882,0.006062005316094508,4.71980949184974e-4
19,5,pass,P,AV,5,2915,KSM_a1,50,0,50,50,5,0.8207343412526998,0.32073434125269984,0.10287051765880331,0.03299410771562051
19,5,pass,P,AV,10,2704,KSM_b2,0,50,50,50,5,0.903041825095057,0.40304182509505704,0.16244271277595454,0.06547120743061285
19,5,pass,none,AV,15,3718,KSM_a1,0,50,50,50,5,0.6093649775497113,0.1093649775497113,0.011960698314448858,0.0013080815026385692
19,6,pass,P,AV,2,2931,PRM_a1,50,0,50,50,6,0.8151008151008151,0.3151008151008151,0.09928852367719808,0.031285894740841695
19,6,pass,P,AV,14,2843,PRM_a1,50,0,50,50,6,0.8470798038341507,0.3470798038341507,0.12046439022955253,0.041810756929873676
19,6,pass,P,AV,23,2524,PRM_a1,0,13,13,13,6,0.9875259875259875,0.4875259875259875,0.23768158851318935,0.11587595115663805
19,6,pass,P,P-AV,8,3860,PRM_a1,0,50,50,50,6,0.5828220858895705,0.08282208588957052,0.006859497911099396,5.681179251524037e-4
19,7,pass,P,APV,11,2777,RAI_b1,0,50,50,50,7,0.8727606798346348,0.3727606798346348,0.1389505244307791,0.05179529195019625
19,7,pass,P,AV,7,3300,RAI_b2,0,50,50,50,7,0.7037037037037037,0.20370370370370372,0.04149519890260632,0.00845272570238277
19,7,pass,P,AV,15,4213,RAI_a3,0,50,50,50,7,0.5258787711043454,0.025878771104345444,6.697107938711047e-4,1.733129234069979e-5
19,7,pass,P,AV,16,4318,RAI_b2,0,50,50,50,7,0.5110274341043571,0.011027434104357137,1.2160430292593889e-4,1.3409834373220749e-6
19,7,pass,P,PAV,14,3226,RAI_b1,5,0,50,5,7,0.7235338918507236,0.2235338918507236,0.04996740080593099,0.011169407567814735
19,7,pass,P,PAV,20,3226,RAI_b1,50,0,50,50,7,0.7235338918507236,0.2235338918507236,0.04996740080593099,0.011169407567814735
19,7,pass,none,PAV,7,3492,RAI_a3,0,50,50,50,7,0.656984785615491,0.156984785615491,0.02464422291474167,0.0038687680509310925
19,7,pass,none,PAV,12,3420,RAI_b1,0,50,50,50,7,0.6737588652482269,0.17375886524822692,0.03019214325235148,0.005246152550940505
19,7,pass,none,PAV,20,3946,RAI_b2,0,50,50,50,7,0.5678421996413628,0.06784219964136284,0.004602564052178533,3.1224806929005595e-4
19,7,pass,none,PAV,24,3104,RAI_b1,50,0,50,50,7,0.7587859424920128,0.2587859424920128,0.06697016403147936,0.01733093701773108
19,8,pass,P,AV,1,3345,REI_a2,50,0,50,50,8,0.692167577413479,0.192167577413479,0.03692837780896545,0.007096436901358568
19,8,pass,P,AV,2,3122,REI_b1,50,0,50,50,8,0.753370340999207,0.25337034099920697,0.06419652969805442,0.016265496620561766
19,8,pass,P,AV,5,3118,REI_b1,4,46,50,50,8,0.7545671167593329,0.25456711675933286,0.0648044169351598,0.016497073572453315
19,8,pass,P,AV,8,3989,REI_b1,47,0,50,47,8,0.5606373561522573,0.060637356152257293,0.0036768889611356955,2.2295682546868848e-4
19,8,pass,P,AV,14,3832,REI_b1,50,0,50,50,8,0.5878712871287128,0.08787128712871284,0.0077213631016566945,6.784861141307241e-4
19,8,pass,P,AV,18,3519,REI_b3,50,0,50,50,8,0.6509078451524495,0.15090784515244948,0.02277317772855567,0.0034366511782900904
19,8,pass,P,AV,19,4562,REI_a2,50,0,50,50,8,0.4795557799091368,-0.02044422009086322,4.179661351236553e-4,-8.544991656995484e-6
