window_key,window,sentence_type,condition_key,condition,filename_suffix,agent_num,patient_num,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.000000,0.134871,0.336721,184,0.085224,0.184518
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.050000,0.135761,0.333528,184,0.086585,0.184937
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.100000,0.149565,0.354382,184,0.097314,0.201816
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.150000,0.163913,0.357829,184,0.111154,0.216672
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.200000,0.184783,0.381969,184,0.128464,0.241101
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.250000,0.197065,0.388082,184,0.139846,0.254285
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.300000,0.204130,0.392966,184,0.146191,0.262070
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.350000,0.210217,0.402788,184,0.150830,0.269605
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.400000,0.232609,0.411233,184,0.171976,0.293242
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.450000,0.227609,0.412407,184,0.166803,0.288415
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.500000,0.224348,0.405453,184,0.164567,0.284129
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.550000,0.201413,0.389872,184,0.143930,0.258897
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.600000,0.188913,0.385217,184,0.132116,0.245710
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.650000,0.188587,0.386462,184,0.131606,0.245568
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.700000,0.199348,0.383370,184,0.142823,0.255873
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.750000,0.200978,0.391256,184,0.143291,0.258666
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.800000,0.225435,0.401735,184,0.166202,0.284667
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.850000,0.245435,0.413785,184,0.184425,0.306444
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.900000,0.270543,0.437739,184,0.206002,0.335085
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,0.950000,0.289239,0.444025,184,0.223771,0.354707
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_1_patient,"2 agents, 1 patient",2_agents_1_patient,2,1,patient,1.000000,0.319239,0.457985,184,0.251713,0.386765
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.000000,0.582572,0.476807,163,0.507879,0.657264
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.050000,0.563313,0.481393,163,0.487902,0.638724
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.100000,0.540368,0.483631,163,0.464606,0.616130
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.150000,0.551043,0.482269,163,0.475494,0.626591
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.200000,0.544785,0.490441,163,0.467957,0.621614
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.250000,0.528098,0.489059,163,0.451486,0.604710
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.300000,0.513374,0.489898,163,0.436631,0.590118
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.350000,0.512638,0.490885,163,0.435740,0.589536
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.400000,0.530307,0.494130,163,0.452900,0.607713
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.450000,0.519632,0.489931,163,0.442883,0.596381
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.500000,0.502577,0.492312,163,0.425455,0.579698
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.550000,0.487853,0.494375,163,0.410408,0.565298
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.600000,0.473865,0.493435,163,0.396567,0.551163
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.650000,0.462699,0.490963,163,0.385789,0.539610
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.700000,0.462699,0.483723,163,0.386923,0.538476
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.750000,0.468834,0.491026,163,0.391914,0.545755
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.800000,0.457791,0.483598,163,0.382035,0.533548
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.850000,0.459755,0.486717,163,0.383509,0.536000
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.900000,0.449816,0.480634,163,0.374524,0.525108
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,0.950000,0.428466,0.480020,163,0.353270,0.503662
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,agent,1.000000,0.389816,0.467768,163,0.316539,0.463093
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.000000,0.250407,0.426666,163,0.183569,0.317245
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.050000,0.276933,0.435916,163,0.208645,0.345220
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.100000,0.306503,0.446876,163,0.236499,0.376507
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.150000,0.288712,0.444178,163,0.219130,0.358293
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.200000,0.302699,0.449661,163,0.232259,0.373140
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.250000,0.339632,0.462257,163,0.267218,0.412045
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.300000,0.357669,0.467773,163,0.284391,0.430946
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.350000,0.337791,0.467423,163,0.264569,0.411014
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.400000,0.317178,0.456567,163,0.245656,0.388700
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.450000,0.349571,0.459293,163,0.277621,0.421520
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.500000,0.373129,0.474096,163,0.298861,0.447397
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.550000,0.359877,0.467468,163,0.286648,0.433107
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.600000,0.336442,0.458079,163,0.264683,0.408201
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.650000,0.329816,0.463334,163,0.257234,0.402398
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.700000,0.355951,0.465719,163,0.282995,0.428907
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.750000,0.360736,0.469762,163,0.287147,0.434325
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.800000,0.371656,0.470649,163,0.297928,0.445385
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.850000,0.362822,0.471666,163,0.288935,0.436710
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.900000,0.389080,0.470861,163,0.315318,0.462841
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,0.950000,0.408466,0.474718,163,0.334101,0.482832
linguistic_encoding_3,Linguistic encoding III,inverse,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2,2,patient,1.000000,0.467853,0.484528,163,0.391950,0.543755
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.000000,0.310000,0.452064,194,0.245087,0.374913
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.033333,0.278763,0.434118,194,0.216427,0.341099
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.066667,0.258969,0.429902,194,0.197239,0.320699
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.100000,0.257320,0.426239,194,0.196115,0.318524
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.133333,0.260412,0.430033,194,0.198663,0.322162
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.166667,0.272474,0.436613,194,0.209780,0.335168
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.200000,0.258351,0.430824,194,0.196488,0.320213
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.233333,0.231649,0.413365,194,0.172294,0.291005
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.266667,0.220206,0.407942,194,0.161629,0.278783
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.300000,0.218041,0.400676,194,0.160508,0.275575
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.333333,0.196392,0.391380,194,0.140193,0.252591
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.366667,0.176598,0.366174,194,0.124018,0.229178
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.400000,0.190515,0.385946,194,0.135097,0.245934
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.433333,0.184845,0.379762,194,0.130315,0.239376
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.466667,0.183814,0.380923,194,0.129117,0.238512
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.500000,0.206495,0.392110,194,0.150191,0.262799
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.533333,0.219691,0.405222,194,0.161504,0.277877
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.566667,0.219588,0.400036,194,0.162146,0.277029
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.600000,0.224330,0.412411,194,0.165111,0.283549
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.633333,0.205464,0.389650,194,0.149513,0.261414
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.666667,0.199485,0.388575,194,0.143688,0.255281
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.700000,0.225876,0.413518,194,0.166499,0.285254
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.733333,0.234330,0.418434,194,0.174246,0.294413
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.766667,0.229691,0.412646,194,0.170438,0.288943
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.800000,0.239794,0.416310,194,0.180015,0.299572
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.833333,0.253608,0.429725,194,0.191903,0.315313
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.866667,0.249691,0.427390,194,0.188321,0.311060
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.900000,0.241959,0.424340,194,0.181027,0.302890
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.933333,0.218866,0.405584,194,0.160628,0.277104
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,0.966667,0.212887,0.401310,194,0.155262,0.270511
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,agent,1.000000,0.210206,0.400426,194,0.152708,0.267704
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.000000,0.514948,0.486307,194,0.445119,0.584778
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.033333,0.539794,0.481169,194,0.470702,0.608886
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.066667,0.536495,0.485956,194,0.466716,0.606274
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.100000,0.528866,0.483549,194,0.459432,0.598300
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.133333,0.540309,0.482466,194,0.471031,0.609587
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.166667,0.547526,0.487080,194,0.477585,0.617466
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.200000,0.563505,0.483090,194,0.494137,0.632873
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.233333,0.567629,0.479114,194,0.498832,0.636426
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.266667,0.582577,0.478486,194,0.513871,0.651284
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.300000,0.581443,0.476135,194,0.513074,0.649812
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.333333,0.602887,0.476877,194,0.534411,0.671362
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.366667,0.601031,0.477588,194,0.532453,0.669609
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.400000,0.603196,0.474328,194,0.535086,0.671305
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.433333,0.605155,0.473341,194,0.537187,0.673122
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.466667,0.598866,0.482580,194,0.529571,0.668160
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.500000,0.575155,0.477223,194,0.506629,0.643680
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.533333,0.542990,0.487052,194,0.473053,0.612926
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.566667,0.543196,0.484170,194,0.473673,0.612719
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.600000,0.582680,0.478721,194,0.513940,0.651421
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.633333,0.620000,0.465141,194,0.553210,0.686790
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.666667,0.622784,0.471965,194,0.555013,0.690554
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.700000,0.616701,0.474705,194,0.548537,0.684865
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.733333,0.592990,0.481143,194,0.523902,0.662078
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.766667,0.573814,0.473438,194,0.505833,0.641796
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.800000,0.574433,0.476757,194,0.505975,0.642891
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.833333,0.560619,0.485486,194,0.490907,0.630330
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.866667,0.572577,0.476819,194,0.504110,0.641044
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.900000,0.583814,0.479948,194,0.514898,0.652731
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.933333,0.607835,0.478941,194,0.539063,0.676607
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,0.966667,0.627423,0.471099,194,0.559777,0.695069
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1,1,patient,1.000000,0.610722,0.471800,194,0.542975,0.678468
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.000000,0.375859,0.478489,198,0.307849,0.443868
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.033333,0.361010,0.466941,198,0.294642,0.427378
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.066667,0.344747,0.464299,198,0.278755,0.410740
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.100000,0.320808,0.460434,198,0.255365,0.386251
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.133333,0.311919,0.448256,198,0.248207,0.375632
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.166667,0.308889,0.448548,198,0.245135,0.372643
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.200000,0.291818,0.441216,198,0.229106,0.354530
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.233333,0.296263,0.442614,198,0.233352,0.359173
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.266667,0.258586,0.426424,198,0.197977,0.319195
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.300000,0.245859,0.420860,198,0.186040,0.305677
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.333333,0.232828,0.411656,198,0.174318,0.291339
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.366667,0.225253,0.404021,198,0.167827,0.282678
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.400000,0.230000,0.414855,198,0.171035,0.288965
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.433333,0.225354,0.406947,198,0.167513,0.283194
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.466667,0.220303,0.406188,198,0.162570,0.278036
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.500000,0.223434,0.407419,198,0.165526,0.281342
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.533333,0.216768,0.404464,198,0.159280,0.274256
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.566667,0.204040,0.393175,198,0.148157,0.259924
post_onset_1000_2500,1000-2500 ms after speech onset,direct,direct_1_agent_2_patients,"1 agent, 2 patients",1_agent_2_patients,1,2,agent,0.600000,0.213131,0.402037,198,0.155988,0.270274
