"item","type","cond","block","time","xp","yp","ps","who","agent","patient","ms","rev_ms","time_bin50","a_prop_50","p_prop_50","time_bin20","a_prop_20","p_prop_20","time_bin50_neg","a_prop_50n","p_prop_50n","time_bin20_neg","a_prop_20n","p_prop_20n","ppt_id","rep","wo","sol","time_start","time_end","tw","ppt.no"
10,"pass","A",37,1453006,703.7,261.5,814,"a","1","0",3338,1995,66,1,0,166,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453007,705.2,261.5,817,"a","1","0",3339,1994,66,1,0,166,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453008,705.8,261.6,820,"a","1","0",3340,1993,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453009,706.4,261.8,817,"a","1","0",3341,1992,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453010,705.9,262.9,815,"a","1","0",3342,1991,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453011,704.9,263.9,813,"a","1","0",3343,1990,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453012,703.8,264.6,813,"a","1","0",3344,1989,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453013,703.8,264.3,812,"a","1","0",3345,1988,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453014,703.9,262.6,811,"a","1","0",3346,1987,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453015,704,261.4,811,"a","1","0",3347,1986,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453016,704.1,260.2,810,"a","1","0",3348,1985,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453017,704.2,260.2,810,"a","1","0",3349,1984,66,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453018,704.4,259.9,809,"a","1","0",3350,1983,67,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453019,704.7,259.6,809,"a","1","0",3351,1982,67,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453020,704.9,259.5,808,"a","1","0",3352,1981,67,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453021,705,259.5,808,"a","1","0",3353,1980,67,1,0,167,1,0,39,1,0,99,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453022,705.1,258.3,806,"a","1","0",3354,1979,67,1,0,167,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453023,705.1,257,805,"a","1","0",3355,1978,67,1,0,167,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453024,705,257,805,"a","1","0",3356,1977,67,1,0,167,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453025,705.3,258.3,804,"a","1","0",3357,1976,67,1,0,167,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453026,705.7,259.6,805,"a","1","0",3358,1975,67,1,0,167,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453027,706.1,259.8,806,"a","1","0",3359,1974,67,1,0,167,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453028,705.9,260.1,807,"a","1","0",3360,1973,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453029,705.9,260.3,807,"a","1","0",3361,1972,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453030,706,260.6,807,"a","1","0",3362,1971,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453031,705.5,260.7,807,"a","1","0",3363,1970,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453032,704.2,260.7,807,"a","1","0",3364,1969,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453033,702.8,260.5,807,"a","1","0",3365,1968,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453034,702.2,260.4,807,"a","1","0",3366,1967,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453035,702.3,260.3,807,"a","1","0",3367,1966,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453036,702.5,258.8,807,"a","1","0",3368,1965,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453037,702.6,257.4,806,"a","1","0",3369,1964,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453038,702.7,256.1,808,"a","1","0",3370,1963,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453039,702.6,256.4,810,"a","1","0",3371,1962,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453040,702.5,256.4,812,"a","1","0",3372,1961,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453041,703.1,256.4,812,"a","1","0",3373,1960,67,1,0,168,1,0,39,1,0,98,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453042,703.8,256.3,811,"a","1","0",3374,1959,67,1,0,168,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453043,704.4,256.6,811,"a","1","0",3375,1958,67,1,0,168,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453044,704.4,256.7,811,"a","1","0",3376,1957,67,1,0,168,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453045,704.6,256.7,811,"a","1","0",3377,1956,67,1,0,168,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453046,704.7,258.5,811,"a","1","0",3378,1955,67,1,0,168,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453047,704.8,260.3,811,"a","1","0",3379,1954,67,1,0,168,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453048,704.7,261.6,811,"a","1","0",3380,1953,67,1,0,169,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453049,704.9,260.4,811,"a","1","0",3381,1952,67,1,0,169,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453050,705.1,259.2,810,"a","1","0",3382,1951,67,1,0,169,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453051,704.4,258.6,810,"a","1","0",3383,1950,67,1,0,169,1,0,39,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453052,703.7,258,810,"a","1","0",3384,1949,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453053,703,257.3,810,"a","1","0",3385,1948,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453054,703,257.1,810,"a","1","0",3386,1947,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453055,702.8,258.1,811,"a","1","0",3387,1946,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453056,702.5,259.1,812,"a","1","0",3388,1945,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453057,702.4,258.5,812,"a","1","0",3389,1944,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453058,702.3,257.5,812,"a","1","0",3390,1943,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453059,702.3,257.2,811,"a","1","0",3391,1942,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453060,702.7,257.9,811,"a","1","0",3392,1941,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453061,703.2,258.6,810,"a","1","0",3393,1940,67,1,0,169,1,0,38,1,0,97,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453062,703.7,258.6,809,"a","1","0",3394,1939,67,1,0,169,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453063,703.8,258.7,810,"a","1","0",3395,1938,67,1,0,169,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453064,703.6,259,811,"a","1","0",3396,1937,67,1,0,169,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453065,703.3,259,811,"a","1","0",3397,1936,67,1,0,169,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453066,703,259,811,"a","1","0",3398,1935,67,1,0,169,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453067,702.9,259.4,809,"a","1","0",3399,1934,67,1,0,169,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453068,702.7,260,807,"a","1","0",3400,1933,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453069,702.6,260.7,806,"a","1","0",3401,1932,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453070,702.7,260.8,807,"a","1","0",3402,1931,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453071,703.1,259.7,808,"a","1","0",3403,1930,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453072,703.3,258.6,808,"a","1","0",3404,1929,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453073,703.4,257.4,806,"a","1","0",3405,1928,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453074,703.6,257.2,804,"a","1","0",3406,1927,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453075,704,257.6,804,"a","1","0",3407,1926,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453076,704.2,258.3,804,"a","1","0",3408,1925,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453077,703.8,259,805,"a","1","0",3409,1924,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453078,703.2,258.9,805,"a","1","0",3410,1923,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453079,702.8,258.8,805,"a","1","0",3411,1922,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453080,702.7,258.6,805,"a","1","0",3412,1921,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453081,702.6,258.6,805,"a","1","0",3413,1920,68,1,0,170,1,0,38,1,0,96,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453082,702.8,258.7,805,"a","1","0",3414,1919,68,1,0,170,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453083,703.3,258.7,805,"a","1","0",3415,1918,68,1,0,170,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453084,703.7,258.8,805,"a","1","0",3416,1917,68,1,0,170,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453085,704,258.7,806,"a","1","0",3417,1916,68,1,0,170,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453086,704.4,258.7,807,"a","1","0",3418,1915,68,1,0,170,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453087,704.8,258.7,807,"a","1","0",3419,1914,68,1,0,170,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453088,705,259,807,"a","1","0",3420,1913,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453089,704.8,259.2,807,"a","1","0",3421,1912,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453090,702.5,259.4,808,"a","1","0",3422,1911,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453091,699.8,259.2,809,"a","1","0",3423,1910,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453092,695.2,260.1,808,"a","1","0",3424,1909,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453093,691,261.2,807,"a","1","0",3425,1908,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453094,684.8,265.6,806,"a","1","0",3426,1907,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453095,678.8,269,806,"a","1","0",3427,1906,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453096,671,274.8,806,"a","1","0",3428,1905,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453097,661.7,278.9,805,"a","1","0",3429,1904,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453098,652.3,284.7,804,"a","1","0",3430,1903,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453099,644,290.3,803,"a","1","0",3431,1902,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453100,639.2,294.8,804,"a","1","0",3432,1901,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453101,636.2,298.2,806,"a","1","0",3433,1900,68,1,0,171,1,0,38,1,0,95,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453102,635.1,300.9,807,"a","1","0",3434,1899,68,1,0,171,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453103,634.6,303.1,808,"a","1","0",3435,1898,68,1,0,171,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453104,635.5,303.5,808,"a","1","0",3436,1897,68,1,0,171,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453105,639.8,302.5,808,"a","1","0",3437,1896,68,1,0,171,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453106,644.5,301.5,807,"a","1","0",3438,1895,68,1,0,171,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453107,650.7,300.3,806,"a","1","0",3439,1894,68,1,0,171,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453108,654.4,295.2,804,"a","1","0",3440,1893,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453109,659.7,289.8,802,"a","1","0",3441,1892,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453110,662.4,284.3,801,"a","1","0",3442,1891,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453111,664.2,282.1,800,"a","1","0",3443,1890,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453112,664.1,280.2,801,"a","1","0",3444,1889,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453113,664.2,279.4,803,"a","1","0",3445,1888,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453114,664.6,279,804,"a","1","0",3446,1887,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453115,663.5,278.5,804,"a","1","0",3447,1886,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453116,662.2,278.1,803,"a","1","0",3448,1885,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453117,660.7,278.6,801,"a","1","0",3449,1884,68,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453118,660.5,279.8,802,"a","1","0",3450,1883,69,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453119,660.3,281.1,801,"a","1","0",3451,1882,69,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453120,658.5,281.6,801,"a","1","0",3452,1881,69,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453121,656.7,282.2,801,"a","1","0",3453,1880,69,1,0,172,1,0,37,1,0,94,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453122,656.4,282.7,802,"a","1","0",3454,1879,69,1,0,172,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453123,657.8,283.3,803,"a","1","0",3455,1878,69,1,0,172,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453124,659.1,283.4,804,"a","1","0",3456,1877,69,1,0,172,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453125,659,283.5,804,"a","1","0",3457,1876,69,1,0,172,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453126,659.3,283.4,805,"a","1","0",3458,1875,69,1,0,172,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453127,659.9,283.4,806,"a","1","0",3459,1874,69,1,0,172,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453128,660.8,283.4,805,"a","1","0",3460,1873,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453129,661.2,282.6,804,"a","1","0",3461,1872,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453130,661.3,281.8,802,"a","1","0",3462,1871,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453131,660.7,281,801,"a","1","0",3463,1870,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453132,660.1,280.9,801,"a","1","0",3464,1869,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453133,659.6,280.8,801,"a","1","0",3465,1868,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453134,659.7,281.2,802,"a","1","0",3466,1867,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453135,659.7,281.6,803,"a","1","0",3467,1866,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453136,659.6,282,803,"a","1","0",3468,1865,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453137,659.4,281.9,802,"a","1","0",3469,1864,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453138,659.2,282.5,802,"a","1","0",3470,1863,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453139,658.9,283.2,803,"a","1","0",3471,1862,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453140,658.7,283.9,806,"a","1","0",3472,1861,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453141,659.4,283.1,809,"a","1","0",3473,1860,69,1,0,173,1,0,37,1,0,93,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453142,660.2,282.4,808,"a","1","0",3474,1859,69,1,0,173,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453143,661,282.6,805,"a","1","0",3475,1858,69,1,0,173,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453144,660.9,283.6,801,"a","1","0",3476,1857,69,1,0,173,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453145,660.8,284.4,801,"a","1","0",3477,1856,69,1,0,173,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453146,660,284.2,802,"a","1","0",3478,1855,69,1,0,173,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453147,659.1,284,802,"a","1","0",3479,1854,69,1,0,173,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453148,658.2,283.8,801,"a","1","0",3480,1853,69,1,0,174,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453149,658.2,283.5,800,"a","1","0",3481,1852,69,1,0,174,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453150,658.3,283.3,801,"a","1","0",3482,1851,69,1,0,174,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453151,658.3,283.4,802,"a","1","0",3483,1850,69,1,0,174,1,0,37,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453152,658.3,284.1,804,"a","1","0",3484,1849,69,1,0,174,1,0,36,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453153,658.2,284.4,805,"a","1","0",3485,1848,69,1,0,174,1,0,36,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
10,"pass","A",37,1453154,658.3,284.7,805,"a","1","0",3486,1847,69,1,0,174,1,0,36,1,0,92,1,0,"SLT_a1","ok","PVA",5331,1449669,1455000,"3","11"
