participant,referent,time_bin_start_ms,mean_prop,sd_prop,n_trial_bins,lower,upper
RAI_b2,patient,2200,0.000000,0.000000,9,0.000000,0.000000
RAI_b2,patient,2250,0.000000,0.000000,9,0.000000,0.000000
RAI_b2,patient,2300,0.000000,0.000000,9,0.000000,0.000000
RAI_b2,patient,2350,0.000000,0.000000,9,0.000000,0.000000
RAI_b2,patient,2400,0.053333,0.160000,9,0.000000,0.160000
RAI_b2,patient,2450,0.115556,0.331930,9,0.000000,0.336842
RAI_b2,patient,2500,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,2550,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,2600,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,2650,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,2700,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,2750,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,2800,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,2850,0.304444,0.462793,9,0.000000,0.612973
RAI_b2,patient,2900,0.228889,0.437620,9,0.000000,0.520635
RAI_b2,patient,2950,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,3000,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,3050,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,3100,0.324444,0.487214,9,0.000000,0.649254
RAI_b2,patient,3150,0.333333,0.500000,9,0.000000,0.666667
RAI_b2,patient,3200,0.333333,0.500000,9,0.000000,0.666667
RAI_b2,patient,3250,0.284444,0.445172,9,0.000000,0.581226
RAI_b2,patient,3300,0.222222,0.440959,9,0.000000,0.516195
RAI_b2,patient,3350,0.242222,0.433641,9,0.000000,0.531316
RAI_b2,patient,3400,0.393333,0.487237,9,0.068509,0.718158
RAI_b2,patient,3450,0.542222,0.515795,9,0.198359,0.886086
SED__a2,agent,0,0.646667,0.488467,9,0.321022,0.972311
SED__a2,agent,50,0.660000,0.495379,9,0.329748,0.990252
SED__a2,agent,100,0.666667,0.500000,9,0.333333,1.000000
SED__a2,agent,150,0.666667,0.500000,9,0.333333,1.000000
SED__a2,agent,200,0.553333,0.392173,9,0.291884,0.814782
SED__a2,agent,250,0.275556,0.439747,9,0.000000,0.568720
SED__a2,agent,300,0.231111,0.436705,9,0.000000,0.522248
SED__a2,agent,350,0.300000,0.424971,9,0.016686,0.583314
SED__a2,agent,400,0.457778,0.515795,9,0.113914,0.801641
SED__a2,agent,450,0.511111,0.501110,9,0.177038,0.845184
SED__a2,agent,500,0.617778,0.484608,9,0.294706,0.940849
SED__a2,agent,550,0.775556,0.439747,9,0.482391,1.000000
SED__a2,agent,600,0.777778,0.440959,9,0.483805,1.000000
SED__a2,agent,650,0.777778,0.440959,9,0.483805,1.000000
SED__a2,agent,700,0.824444,0.335526,9,0.600760,1.000000
SED__a2,agent,750,0.777778,0.440959,9,0.483805,1.000000
SED__a2,agent,800,0.777778,0.440959,9,0.483805,1.000000
SED__a2,agent,850,0.733333,0.435890,9,0.442740,1.000000
SED__a2,agent,900,0.666667,0.500000,9,0.333333,1.000000
SED__a2,agent,950,0.666667,0.500000,9,0.333333,1.000000
SED__a2,agent,1000,0.733333,0.435890,9,0.442740,1.000000
SED__a2,agent,1050,0.777778,0.440959,9,0.483805,1.000000
SED__a2,agent,1100,0.673333,0.490306,9,0.346463,1.000000
SED__a2,agent,1150,0.844444,0.335675,9,0.620661,1.000000
SED__a2,agent,1200,0.888889,0.333333,9,0.666667,1.000000
SED__a2,agent,1250,0.888889,0.333333,9,0.666667,1.000000
SED__a2,agent,1300,0.715556,0.433218,9,0.426744,1.000000
SED__a2,agent,1350,0.666667,0.500000,9,0.333333,1.000000
SED__a2,agent,1400,0.666667,0.500000,9,0.333333,1.000000
SED__a2,agent,1450,0.666667,0.500000,9,0.333333,1.000000
SED__a2,agent,1500,0.580000,0.502593,9,0.244938,0.915062
SED__a2,agent,1550,0.555556,0.527046,9,0.204191,0.906920
SED__a2,agent,1600,0.555556,0.527046,9,0.204191,0.906920
SED__a2,agent,1650,0.540000,0.514198,9,0.197201,0.882799
SED__a2,agent,1700,0.408889,0.494683,9,0.079100,0.738677
SED__a2,agent,1750,0.284444,0.445172,9,0.000000,0.581226
SED__a2,agent,1800,0.222222,0.440959,9,0.000000,0.516195
SED__a2,agent,1850,0.222222,0.440959,9,0.000000,0.516195
SED__a2,agent,1900,0.317778,0.478377,9,0.000000,0.636696
SED__a2,agent,1950,0.335556,0.444272,9,0.039374,0.631737
SED__a2,agent,2000,0.373333,0.484149,9,0.050568,0.696099
SED__a2,agent,2050,0.333333,0.500000,9,0.000000,0.666667
SED__a2,agent,2100,0.286667,0.446766,9,0.000000,0.584511
SED__a2,agent,2150,0.237778,0.420529,9,0.000000,0.518130
SED__a2,agent,2200,0.222222,0.440959,9,0.000000,0.516195
SED__a2,agent,2250,0.222222,0.440959,9,0.000000,0.516195
SED__a2,agent,2300,0.266667,0.435890,9,0.000000,0.557260
SED__a2,agent,2350,0.333333,0.500000,9,0.000000,0.666667
SED__a2,agent,2400,0.300000,0.458258,9,0.000000,0.605505
SED__a2,agent,2450,0.308889,0.467666,9,0.000000,0.620666
SED__a2,agent,2500,0.333333,0.500000,9,0.000000,0.666667
SED__a2,agent,2550,0.333333,0.500000,9,0.000000,0.666667
SED__a2,agent,2600,0.373333,0.484149,9,0.050568,0.696099
SED__a2,agent,2650,0.431111,0.512554,9,0.089409,0.772813
SED__a2,agent,2700,0.231111,0.436705,9,0.000000,0.522248
SED__a2,agent,2750,0.222222,0.440959,9,0.000000,0.516195
SED__a2,agent,2800,0.146667,0.337046,9,0.000000,0.371364
SED__a2,agent,2850,0.177778,0.366667,9,0.000000,0.422222
SED__a2,agent,2900,0.251111,0.433026,9,0.000000,0.539795
SED__a2,agent,2950,0.408889,0.494683,9,0.079100,0.738677
SED__a2,agent,3000,0.373333,0.484149,9,0.050568,0.696099
SED__a2,agent,3050,0.333333,0.500000,9,0.000000,0.666667
SED__a2,agent,3100,0.344444,0.492725,9,0.015961,0.672928
SED__a2,agent,3150,0.444444,0.527046,9,0.093080,0.795809
SED__a2,agent,3200,0.460000,0.514198,9,0.117201,0.802799
SED__a2,agent,3250,0.528889,0.507456,9,0.190585,0.867193
SED__a2,agent,3300,0.686667,0.446990,9,0.388673,0.984660
SED__a2,agent,3350,0.666667,0.500000,9,0.333333,1.000000
SED__a2,agent,3400,0.755556,0.432294,9,0.467360,1.000000
SED__a2,agent,3450,0.666667,0.500000,9,0.333333,1.000000
SED__a2,patient,0,0.353333,0.488467,9,0.027689,0.678978
SED__a2,patient,50,0.340000,0.495379,9,0.009748,0.670252
SED__a2,patient,100,0.333333,0.500000,9,0.000000,0.666667
SED__a2,patient,150,0.333333,0.500000,9,0.000000,0.666667
SED__a2,patient,200,0.446667,0.392173,9,0.185218,0.708116
SED__a2,patient,250,0.724444,0.439747,9,0.431280,1.000000
SED__a2,patient,300,0.768889,0.436705,9,0.477752,1.000000
SED__a2,patient,350,0.700000,0.424971,9,0.416686,0.983314
SED__a2,patient,400,0.542222,0.515795,9,0.198359,0.886086
SED__a2,patient,450,0.488889,0.501110,9,0.154816,0.822962
SED__a2,patient,500,0.382222,0.484608,9,0.059151,0.705294
SED__a2,patient,550,0.224444,0.439747,9,0.000000,0.517609
SED__a2,patient,600,0.222222,0.440959,9,0.000000,0.516195
SED__a2,patient,650,0.222222,0.440959,9,0.000000,0.516195
SED__a2,patient,700,0.175556,0.335526,9,0.000000,0.399240
SED__a2,patient,750,0.222222,0.440959,9,0.000000,0.516195
SED__a2,patient,800,0.222222,0.440959,9,0.000000,0.516195
SED__a2,patient,850,0.266667,0.435890,9,0.000000,0.557260
SED__a2,patient,900,0.333333,0.500000,9,0.000000,0.666667
SED__a2,patient,950,0.333333,0.500000,9,0.000000,0.666667
SED__a2,patient,1000,0.266667,0.435890,9,0.000000,0.557260
SED__a2,patient,1050,0.222222,0.440959,9,0.000000,0.516195
SED__a2,patient,1100,0.326667,0.490306,9,0.000000,0.653537
SED__a2,patient,1150,0.155556,0.335675,9,0.000000,0.379339
SED__a2,patient,1200,0.111111,0.333333,9,0.000000,0.333333
SED__a2,patient,1250,0.111111,0.333333,9,0.000000,0.333333
SED__a2,patient,1300,0.284444,0.433218,9,0.000000,0.573256
SED__a2,patient,1350,0.333333,0.500000,9,0.000000,0.666667
SED__a2,patient,1400,0.333333,0.500000,9,0.000000,0.666667
SED__a2,patient,1450,0.333333,0.500000,9,0.000000,0.666667
SED__a2,patient,1500,0.420000,0.502593,9,0.084938,0.755062
SED__a2,patient,1550,0.413333,0.497594,9,0.081604,0.745063
SED__a2,patient,1600,0.333333,0.500000,9,0.000000,0.666667
SED__a2,patient,1650,0.333333,0.500000,9,0.000000,0.666667
SED__a2,patient,1700,0.368889,0.484470,9,0.045909,0.691869
SED__a2,patient,1750,0.493333,0.500400,9,0.159733,0.826933
SED__a2,patient,1800,0.544444,0.517472,9,0.199463,0.889426
SED__a2,patient,1850,0.444444,0.527046,9,0.093080,0.795809
SED__a2,patient,1900,0.444444,0.527046,9,0.093080,0.795809
SED__a2,patient,1950,0.477778,0.504425,9,0.141495,0.814061
SED__a2,patient,2000,0.515556,0.502173,9,0.180774,0.850338
SED__a2,patient,2050,0.555556,0.527046,9,0.204191,0.906920
SED__a2,patient,2100,0.602222,0.488922,9,0.276274,0.928170
SED__a2,patient,2150,0.508889,0.467986,9,0.196898,0.820880
SED__a2,patient,2200,0.444444,0.527046,9,0.093080,0.795809
SED__a2,patient,2250,0.444444,0.527046,9,0.093080,0.795809
SED__a2,patient,2300,0.400000,0.489898,9,0.073401,0.726599
SED__a2,patient,2350,0.404444,0.492116,9,0.076367,0.732522
SED__a2,patient,2400,0.497778,0.486358,9,0.173539,0.822017
SED__a2,patient,2450,0.666667,0.500000,9,0.333333,1.000000
SED__a2,patient,2500,0.666667,0.500000,9,0.333333,1.000000
SED__a2,patient,2550,0.608889,0.477400,9,0.290622,0.927156
SED__a2,patient,2600,0.404444,0.492116,9,0.076367,0.732522
SED__a2,patient,2650,0.368889,0.478238,9,0.050064,0.687714
SED__a2,patient,2700,0.635556,0.481017,9,0.314877,0.956234
SED__a2,patient,2750,0.666667,0.500000,9,0.333333,1.000000
SED__a2,patient,2800,0.666667,0.500000,9,0.333333,1.000000
SED__a2,patient,2850,0.628889,0.484263,9,0.306047,0.951731
SED__a2,patient,2900,0.637778,0.485638,9,0.314019,0.961537
SED__a2,patient,2950,0.480000,0.503587,9,0.144275,0.815725
SED__a2,patient,3000,0.611111,0.472770,9,0.295931,0.926291
SED__a2,patient,3050,0.666667,0.500000,9,0.333333,1.000000
SED__a2,patient,3100,0.655556,0.492725,9,0.327072,0.984039
SED__a2,patient,3150,0.520000,0.503587,9,0.184275,0.855725
SED__a2,patient,3200,0.388889,0.485913,9,0.064947,0.712831
SED__a2,patient,3250,0.248889,0.433026,9,0.000000,0.537573
SED__a2,patient,3300,0.222222,0.440959,9,0.000000,0.516195
SED__a2,patient,3350,0.222222,0.440959,9,0.000000,0.516195
SED__a2,patient,3400,0.222222,0.440959,9,0.000000,0.516195
SED__a2,patient,3450,0.222222,0.440959,9,0.000000,0.516195
SED_a3,agent,0,0.444444,0.527046,9,0.093080,0.795809
SED_a3,agent,50,0.444444,0.527046,9,0.093080,0.795809
SED_a3,agent,100,0.444444,0.527046,9,0.093080,0.795809
SED_a3,agent,150,0.448889,0.522983,9,0.100234,0.797544
SED_a3,agent,200,0.488889,0.501110,9,0.154816,0.822962
SED_a3,agent,250,0.340000,0.495379,9,0.009748,0.670252
SED_a3,agent,300,0.222222,0.440959,9,0.000000,0.516195
SED_a3,agent,350,0.288889,0.428382,9,0.003301,0.574477
SED_a3,agent,400,0.444444,0.527046,9,0.093080,0.795809
SED_a3,agent,450,0.484444,0.502173,9,0.149662,0.819226
SED_a3,agent,500,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,550,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,600,0.655556,0.458670,9,0.349776,0.961335
SED_a3,agent,650,0.784444,0.427993,9,0.499116,1.000000
SED_a3,agent,700,0.888889,0.333333,9,0.666667,1.000000
SED_a3,agent,750,0.888889,0.333333,9,0.666667,1.000000
SED_a3,agent,800,0.888889,0.333333,9,0.666667,1.000000
SED_a3,agent,850,0.855556,0.335824,9,0.631673,1.000000
SED_a3,agent,900,0.784444,0.427993,9,0.499116,1.000000
SED_a3,agent,950,0.888889,0.333333,9,0.666667,1.000000
SED_a3,agent,1000,0.764444,0.435176,9,0.474327,1.000000
SED_a3,agent,1050,0.666667,0.500000,9,0.333333,1.000000
SED_a3,agent,1100,0.666667,0.500000,9,0.333333,1.000000
SED_a3,agent,1150,0.584444,0.499177,9,0.251660,0.917229
SED_a3,agent,1200,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,1250,0.515556,0.502173,9,0.180774,0.850338
SED_a3,agent,1300,0.513333,0.501597,9,0.178935,0.847732
SED_a3,agent,1350,0.488889,0.501110,9,0.154816,0.822962
SED_a3,agent,1400,0.366667,0.484768,9,0.043488,0.689845
SED_a3,agent,1450,0.284444,0.445172,9,0.000000,0.581226
SED_a3,agent,1500,0.222222,0.440959,9,0.000000,0.516195
SED_a3,agent,1550,0.211111,0.395109,9,0.000000,0.474517
SED_a3,agent,1600,0.222222,0.440959,9,0.000000,0.516195
SED_a3,agent,1650,0.222222,0.440959,9,0.000000,0.516195
SED_a3,agent,1700,0.253333,0.433128,9,0.000000,0.542085
SED_a3,agent,1750,0.344444,0.492725,9,0.015961,0.672928
SED_a3,agent,1800,0.411111,0.496096,9,0.080381,0.741842
SED_a3,agent,1850,0.426667,0.463357,9,0.117762,0.735572
SED_a3,agent,1900,0.444444,0.527046,9,0.093080,0.795809
SED_a3,agent,1950,0.444444,0.527046,9,0.093080,0.795809
SED_a3,agent,2000,0.488889,0.501110,9,0.154816,0.822962
SED_a3,agent,2050,0.631111,0.484470,9,0.308131,0.954091
SED_a3,agent,2100,0.660000,0.495379,9,0.329748,0.990252
SED_a3,agent,2150,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,2200,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,2250,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,2300,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,2350,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,2400,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,2450,0.517778,0.502836,9,0.182554,0.853002
SED_a3,agent,2500,0.602222,0.476492,9,0.284561,0.919883
SED_a3,agent,2550,0.666667,0.500000,9,0.333333,1.000000
SED_a3,agent,2600,0.720000,0.442267,9,0.425155,1.000000
SED_a3,agent,2650,0.777778,0.440959,9,0.483805,1.000000
SED_a3,agent,2700,0.777778,0.440959,9,0.483805,1.000000
SED_a3,agent,2750,0.777778,0.440959,9,0.483805,1.000000
SED_a3,agent,2800,0.684444,0.475582,9,0.367390,1.000000
SED_a3,agent,2850,0.504444,0.419854,9,0.224541,0.784347
SED_a3,agent,2900,0.424444,0.506338,9,0.086886,0.762003
SED_a3,agent,2950,0.444444,0.527046,9,0.093080,0.795809
SED_a3,agent,3000,0.551111,0.469905,9,0.237841,0.864381
SED_a3,agent,3050,0.435556,0.463225,9,0.126739,0.744372
SED_a3,agent,3100,0.333333,0.500000,9,0.000000,0.666667
SED_a3,agent,3150,0.333333,0.500000,9,0.000000,0.666667
SED_a3,agent,3200,0.455556,0.460410,9,0.148615,0.762496
SED_a3,agent,3250,0.473333,0.506360,9,0.135760,0.810906
SED_a3,agent,3300,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,3350,0.555556,0.527046,9,0.204191,0.906920
SED_a3,agent,3400,0.668889,0.491845,9,0.340992,0.996785
SED_a3,agent,3450,0.666667,0.500000,9,0.333333,1.000000
SED_a3,patient,0,0.555556,0.527046,9,0.204191,0.906920
SED_a3,patient,50,0.555556,0.527046,9,0.204191,0.906920
SED_a3,patient,100,0.555556,0.527046,9,0.204191,0.906920
SED_a3,patient,150,0.551111,0.522983,9,0.202456,0.899766
SED_a3,patient,200,0.511111,0.501110,9,0.177038,0.845184
SED_a3,patient,250,0.660000,0.495379,9,0.329748,0.990252
SED_a3,patient,300,0.777778,0.440959,9,0.483805,1.000000
SED_a3,patient,350,0.711111,0.428382,9,0.425523,0.996699
SED_a3,patient,400,0.555556,0.527046,9,0.204191,0.906920
SED_a3,patient,450,0.515556,0.502173,9,0.180774,0.850338
SED_a3,patient,500,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,550,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,600,0.344444,0.458670,9,0.038665,0.650224
SED_a3,patient,650,0.215556,0.427993,9,0.000000,0.500884
SED_a3,patient,700,0.111111,0.333333,9,0.000000,0.333333
SED_a3,patient,750,0.111111,0.333333,9,0.000000,0.333333
SED_a3,patient,800,0.111111,0.333333,9,0.000000,0.333333
SED_a3,patient,850,0.144444,0.335824,9,0.000000,0.368327
SED_a3,patient,900,0.215556,0.427993,9,0.000000,0.500884
SED_a3,patient,950,0.111111,0.333333,9,0.000000,0.333333
SED_a3,patient,1000,0.235556,0.435176,9,0.000000,0.525673
SED_a3,patient,1050,0.333333,0.500000,9,0.000000,0.666667
SED_a3,patient,1100,0.333333,0.500000,9,0.000000,0.666667
SED_a3,patient,1150,0.415556,0.499177,9,0.082771,0.748340
SED_a3,patient,1200,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,1250,0.484444,0.502173,9,0.149662,0.819226
SED_a3,patient,1300,0.486667,0.501597,9,0.152268,0.821065
SED_a3,patient,1350,0.511111,0.501110,9,0.177038,0.845184
SED_a3,patient,1400,0.633333,0.484768,9,0.310155,0.956512
SED_a3,patient,1450,0.715556,0.445172,9,0.418774,1.000000
SED_a3,patient,1500,0.777778,0.440959,9,0.483805,1.000000
SED_a3,patient,1550,0.788889,0.395109,9,0.525483,1.000000
SED_a3,patient,1600,0.777778,0.440959,9,0.483805,1.000000
SED_a3,patient,1650,0.777778,0.440959,9,0.483805,1.000000
SED_a3,patient,1700,0.746667,0.433128,9,0.457915,1.000000
SED_a3,patient,1750,0.655556,0.492725,9,0.327072,0.984039
SED_a3,patient,1800,0.588889,0.496096,9,0.258158,0.919619
SED_a3,patient,1850,0.573333,0.463357,9,0.264428,0.882238
SED_a3,patient,1900,0.555556,0.527046,9,0.204191,0.906920
SED_a3,patient,1950,0.555556,0.527046,9,0.204191,0.906920
SED_a3,patient,2000,0.511111,0.501110,9,0.177038,0.845184
SED_a3,patient,2050,0.368889,0.484470,9,0.045909,0.691869
SED_a3,patient,2100,0.340000,0.495379,9,0.009748,0.670252
SED_a3,patient,2150,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,2200,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,2250,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,2300,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,2350,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,2400,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,2450,0.482222,0.502836,9,0.146998,0.817446
SED_a3,patient,2500,0.397778,0.476492,9,0.080117,0.715439
SED_a3,patient,2550,0.333333,0.500000,9,0.000000,0.666667
SED_a3,patient,2600,0.280000,0.442267,9,0.000000,0.574845
SED_a3,patient,2650,0.222222,0.440959,9,0.000000,0.516195
SED_a3,patient,2700,0.222222,0.440959,9,0.000000,0.516195
SED_a3,patient,2750,0.222222,0.440959,9,0.000000,0.516195
SED_a3,patient,2800,0.257778,0.433641,9,0.000000,0.546872
SED_a3,patient,2850,0.306667,0.328634,9,0.087578,0.525756
SED_a3,patient,2900,0.366667,0.479166,9,0.047223,0.686111
SED_a3,patient,2950,0.444444,0.527046,9,0.093080,0.795809
SED_a3,patient,3000,0.368889,0.484470,9,0.045909,0.691869
SED_a3,patient,3050,0.333333,0.500000,9,0.000000,0.666667
SED_a3,patient,3100,0.293333,0.452106,9,0.000000,0.594737
SED_a3,patient,3150,0.222222,0.440959,9,0.000000,0.516195
SED_a3,patient,3200,0.222222,0.440959,9,0.000000,0.516195
SED_a3,patient,3250,0.193333,0.389102,9,0.000000,0.452734
SED_a3,patient,3300,0.111111,0.333333,9,0.000000,0.333333
SED_a3,patient,3350,0.197778,0.396288,9,0.000000,0.461970
SED_a3,patient,3400,0.328889,0.493468,9,0.000000,0.657868
SED_a3,patient,3450,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,0,0.440000,0.521920,9,0.092054,0.787946
SED_b1,agent,50,0.444444,0.527046,9,0.093080,0.795809
SED_b1,agent,100,0.444444,0.527046,9,0.093080,0.795809
SED_b1,agent,150,0.442222,0.524447,9,0.092591,0.791853
SED_b1,agent,200,0.444444,0.527046,9,0.093080,0.795809
SED_b1,agent,250,0.384444,0.478725,9,0.065294,0.703595
SED_b1,agent,300,0.444444,0.527046,9,0.093080,0.795809
SED_b1,agent,350,0.444444,0.527046,9,0.093080,0.795809
SED_b1,agent,400,0.495556,0.500178,9,0.162104,0.829007
SED_b1,agent,450,0.555556,0.527046,9,0.204191,0.906920
SED_b1,agent,500,0.551111,0.522983,9,0.202456,0.899766
SED_b1,agent,550,0.644444,0.485981,9,0.320457,0.968432
SED_b1,agent,600,0.666667,0.500000,9,0.333333,1.000000
SED_b1,agent,650,0.702222,0.456119,9,0.398143,1.000000
SED_b1,agent,700,0.777778,0.440959,9,0.483805,1.000000
SED_b1,agent,750,0.684444,0.394053,9,0.421742,0.947146
SED_b1,agent,800,0.666667,0.500000,9,0.333333,1.000000
SED_b1,agent,850,0.666667,0.500000,9,0.333333,1.000000
SED_b1,agent,900,0.666667,0.500000,9,0.333333,1.000000
SED_b1,agent,950,0.660000,0.495379,9,0.329748,0.990252
SED_b1,agent,1000,0.584444,0.499177,9,0.251660,0.917229
SED_b1,agent,1050,0.555556,0.527046,9,0.204191,0.906920
SED_b1,agent,1100,0.660000,0.495379,9,0.329748,0.990252
SED_b1,agent,1150,0.555556,0.527046,9,0.204191,0.906920
SED_b1,agent,1200,0.555556,0.527046,9,0.204191,0.906920
SED_b1,agent,1250,0.660000,0.495379,9,0.329748,0.990252
SED_b1,agent,1300,0.666667,0.500000,9,0.333333,1.000000
SED_b1,agent,1350,0.660000,0.444297,9,0.363802,0.956198
SED_b1,agent,1400,0.666667,0.500000,9,0.333333,1.000000
SED_b1,agent,1450,0.624444,0.484126,9,0.301694,0.947195
SED_b1,agent,1500,0.555556,0.527046,9,0.204191,0.906920
SED_b1,agent,1550,0.555556,0.527046,9,0.204191,0.906920
SED_b1,agent,1600,0.460000,0.514198,9,0.117201,0.802799
SED_b1,agent,1650,0.433333,0.514782,9,0.090146,0.776521
SED_b1,agent,1700,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,1750,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,1800,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,1850,0.242222,0.429004,9,0.000000,0.528225
SED_b1,agent,1900,0.111111,0.333333,9,0.000000,0.333333
SED_b1,agent,1950,0.111111,0.333333,9,0.000000,0.333333
SED_b1,agent,2000,0.162222,0.349062,9,0.000000,0.394930
SED_b1,agent,2050,0.222222,0.440959,9,0.000000,0.516195
SED_b1,agent,2100,0.222222,0.440959,9,0.000000,0.516195
SED_b1,agent,2150,0.222222,0.440959,9,0.000000,0.516195
SED_b1,agent,2200,0.222222,0.440959,9,0.000000,0.516195
SED_b1,agent,2250,0.222222,0.440959,9,0.000000,0.516195
SED_b1,agent,2300,0.317778,0.478377,9,0.000000,0.636696
SED_b1,agent,2350,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,2400,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,2450,0.351111,0.489399,9,0.024845,0.677377
SED_b1,agent,2500,0.460000,0.467119,9,0.148587,0.771413
SED_b1,agent,2550,0.462222,0.497639,9,0.130463,0.793981
SED_b1,agent,2600,0.395556,0.480601,9,0.075155,0.715957
SED_b1,agent,2650,0.440000,0.521920,9,0.092054,0.787946
SED_b1,agent,2700,0.208889,0.359738,9,0.000000,0.448714
SED_b1,agent,2750,0.222222,0.440959,9,0.000000,0.516195
SED_b1,agent,2800,0.222222,0.440959,9,0.000000,0.516195
SED_b1,agent,2850,0.246667,0.433128,9,0.000000,0.535419
SED_b1,agent,2900,0.442222,0.524447,9,0.092591,0.791853
SED_b1,agent,2950,0.422222,0.504425,9,0.085939,0.758505
SED_b1,agent,3000,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,3050,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,3100,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,3150,0.391111,0.486530,9,0.066758,0.715464
SED_b1,agent,3200,0.515556,0.497672,9,0.183774,0.847337
SED_b1,agent,3250,0.428889,0.510403,9,0.088620,0.769157
SED_b1,agent,3300,0.333333,0.500000,9,0.000000,0.666667
SED_b1,agent,3350,0.357778,0.486872,9,0.033196,0.682359
SED_b1,agent,3400,0.395556,0.488035,9,0.070199,0.720912
SED_b1,agent,3450,0.333333,0.500000,9,0.000000,0.666667
SED_b1,patient,0,0.222222,0.440959,9,0.000000,0.516195
SED_b1,patient,50,0.222222,0.440959,9,0.000000,0.516195
SED_b1,patient,100,0.222222,0.440959,9,0.000000,0.516195
