participant's id,list,number,trial_num,image,ans,agens,patiens,age,cond,agens_gender,patiens_gender,agens_num,patiens_num,patiens_animacy,practice,translation,transcription,reaction time,fluency,sentence type,word order,comments,
К01,1,12,9,teach-1-1-r.png,teach-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,m,1,1,1,0,Женщина учит мужчину,Эльг'ата  кунгыев'н'нын к'лавол,3168,yes,direct,AVP,,
К01,1,13,10,open-2-2-r.png,open-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,n,1,1,0,0,Двое дедушек открывают две двери,Ынпыӄлаволаийк  нэкунв'эн'эныт  тыллыт,1752,yes,inverse,AVP,,
К01,1,14,11,dress-1-2-l.png,dress-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,m,1,2,1,0,Бабушка одевает двух дедушек,Чачамйа  куничг'ыпав'нын  ынпыӄлаволат,1623,yes,direct,AVP,,
К01,1,15,12,throw-2-1-l.png,throw-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,n,2,1,0,0,Два мальчика бросают мяч,"К'айыкмин'ыйык  нэкунын'лын'нын  к,апыл",1420,yes,inverse,AVP,,
К01,1,16,13,cut_hair-2-2-r.png,cut_hair-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,f,2,2,1,0,Два мальчика стригут двух девочек,К'айыкмин'ыйык  накопаев'нат навыткатпиляк'айик... навыткатпиляк'ыт,1990,false start,inverse,AVP,,AVPP?
К01,1,17,14,cover-1-1-r.png,cover-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,n,1,1,0,0,Женщина накрывает один цветок,Эльг'ата  к'айпын'нин мэчг'а,2224,yes,direct,AVP,,
К01,1,18,15,wash-2-1-l.png,wash-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,m,2,1,1,0,Две бабушки моют одного дедушку,Чачамйык  нэкилгытэв'н'ын  ынпыӄлавол,2249,yes,inverse,AVP,,
К01,1,19,16,paint-1-2-l.png,paint-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,n,1,2,0,0,Девочка красит две доски,"Н'авыткатпэляка  кэняйкэчен,нын  доскапэлякат",1275,yes,direct,AVP,,
К01,1,20,17,give_water-1-1-r.png,give_water-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,f,1,1,1,0,Мужчина поит женщину,К'лавола  куникв'ычевын'нын  эльг'а,2844,yes,direct,AVP,,
К01,1,21,18,clean-2-2-r.png,clean-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,n,2,2,0,0,Две бабушки чистят два пальто,"Чачамйык  након,айтг'ан,нынат  пальтот",1634,yes,inverse,AVP,,
К01,1,22,19,push-1-2-l.png,push-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,f,1,2,1,0,Мальчик толкает двух девочек,К'айыкмин'а  купынг'ылынин навыткатпиляк'ыт,2362,yes,direct,AVP,,
К01,1,23,20,water-2-1-l.png,water-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,n,2,1,0,0,Два мальчика поливают один цветок,К'айыкмин'ыйык  накимлытг'ын'ын  мэчг'а ,2535,yes,inverse,AVP,,
К01,1,24,21,pour-2-2-r.png,pour-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,f,2,2,1,0,Двое мужчин обливают двух женщин,К'лаволайык  накимлытг'ын'ын'  эльг'ат,2561,yes,inverse,AVP,,
К01,1,25,22,plant-1-1-r.png,plant-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,n,1,1,0,0,Женщина сажает одно дерево,"Эльг'ата  кунмэйн'эвн,ын'нин  уттыпиль",1495,yes,direct,AVP,,
К01,1,26,23,tie-2-1-l.png,tie-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,f,1,2,1,0,Два мальчика связывают девочку,К'айыкмин'ыйык накукылг'ытын'нин  н'авыткатпиль,3727,yes,inverse,AVP,,
К01,1,27,24,boil-1-2-l.png,boil-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,n,1,2,0,0,Бабушка варит две курицы,Чачамйак  копаньн'ынин  н'ыччек курицат,4037,yes,direct,AVP,,
К01,1,28,25,shoot-1-1-r.png,shoot-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,f,2,2,1,0,Мальчик стреляет в девочку,"К'айыкмин'а  кулк'эйн,ыв'ын'нин  навыткатпиль",2061,yes,direct,AVP,,
К01,1,29,26,hang-2-2-r.png,hang-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,n,2,2,0,0,Две бабушки вешают две картины,Чачамйык  наконнёпаньн'ын  картинкат,2297,yes,inverse,AVP,,
К01,1,30,27,treat-1-2-l.png,treat-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,m,f,1,2,1,0,Мужчина лечит двух женщин ,К'лавола  кунмэлэв'ын'нин  эльг'ат,2791,yes,direct,AVP,,
К01,1,31,28,pull-2-1-l.png,pull-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,n,2,1,0,0,Два мальчика везут санки,К'айыкмин'ыйык  нэкуг'аг'ан'нин  уетыкпиль,2163,yes,inverse,AVP,,
К01,1,32,29,scold-2-2-r.png,scold-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,m,2,2,1,0,Две девочки ругают двух мальчиков,Н'авыткатпиляк'айык  накокытг'айн'... накокытг'айн'ан'ат  к'айыкмин'ат,1963,false start,inverse,AVP,,AVVP?
К01,1,33,30,burn-1-1-r.png,burn-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,n,1,1,0,0,Дедушка сжигает книгу,"Ынпыӄлавола кун,ын'... кун,ын,нин калик(ал)",3392,false start,direct,AVP,,
К01,1,34,31,hit-2-1-l.png,hit-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,m,2,1,1,0,Две девочки бьют мальчика,Н'авыткатпиляк'айык нако... [уф] накойкыплын'нын к'айыкмин'ын,2074,false start,inverse,AVP,,AVVP?
К01,1,35,32,saw-1-2-l.png,saw-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,n,1,2,0,0,Дедушка пилит два бревна,Ынпыӄлавола  кыргун'нин  уттит,1589,yes,direct,AVP,,
К01,1,36,1,give_water-2-1-l.png,give_water-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,m,2,1,1,0,Две женщины поят мужчину ,Эльг'айык нэкуникв'ычевын'нын к'лавол,2620,yes,inverse,AVP,,
К01,1,37,2,break-1-2-l.png,break-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,n,1,2,0,0,Девочка ломает два домика,Н'авыткатпиляк'а кончимав'ын'нин яяпэлякыт,1551,yes,direct,AVP,,
К01,1,38,3,push-2-2-r.png,push-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,m,2,2,1,0,Две девочки толкают двух мальчиков,Н'авыткатпиляк'айык нэкупынг'ылыныт к'айыкмин'ат,2297,yes,inverse,AVP,,
К01,1,39,4,eat-1-1-r.png,eat-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,n,2,1,0,0,Мужчина ест яблоко,"К'лавола кугитэн,нин яблоко",2007,yes,direct,AVP,,
К01,1,40,5,pour-1-2-l.png,pour-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,m,1,2,1,0,Женщина обливает двух мужчин,Эльг'ата кимлытг'ын'нин клавыт,1754,yes,direct,AVP,,
К01,1,41,6,pick-2-1-l.png,pick-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,n,2,1,0,0,Две девочки срывают один цветок,Н'авыткатпиляк'айык накупыйг'ын'ын мэчг'а ,3464,yes,inverse,AVP,,
К01,1,42,7,tie-1-1-r.png,tie-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,m,1,1,1,0,Девочка связывает мальчика,Н'авытк'атпиляк'а  кукылтын'нин  к'айыкмин'ын,2241,yes,direct,AVP,,
К01,1,43,8,carry-2-2-r.png,carry-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Двое мужчин несут два ведра,К'лаволаек нэкунн'ин'нын кукэн'эт,2677,yes,direct,AVP,,
К01,1,44,9,call-2-1-l.png,call-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,f,2,1,1,0,Двое дедушек зовут бабушку,Ынпыӄлаволайык накокэтг'айн'ив'ын'нин чачамэ,1542,yes,inverse,AVP,,
К01,1,45,10,clean-1-2-l.png,clean-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,n,2,2,0,0,Дедушка чистит два пальто,"Ынпыӄлавола кон,айк'ытв'ан'нэн пальтот",1299,yes,direct,AVP,,
К01,1,46,11,feed-2-2-r.png,feed-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,m,2,2,1,0,Две бабушки кормят двух дедушек,Чачамйык накопайн'ынат ынпыӄлаволат,1606,yes,inverse,AVP,,
К01,1,47,12,water-1-1-r.png,water-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,n,1,1,0,0,Девочка поливает цветок,Н'авытк'атпиляк'а кимлытг'ын'нин мэчг'а ,1806,yes,direct,AVP,,
К01,1,48,13,wake-1-2-l.png,wake-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,m,f,1,2,1,0,Мужчина будит двух женщин,К'лавола куныкг'евын'нин эльг'ата,4232,yes,direct,AVP,,
К01,1,49,14,plant-2-1-l.png,plant-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,n,2,1,0,0,Двое мужчин сажают дерево,К'лаволаийк  нэкунынн'эв'ин  уттыпиль,2218,yes,inverse,AVP,,
К01,1,50,15,makelaugh-1-1-r.png,makelaugh-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,f,1,1,1,0,Дедушка смешит бабушку,Ынпыӄлавола коначачгав'ын'нэн чачамэ,2279,yes,direct,AVP,,
К01,1,51,16,boil-2-2-r.png,boil-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,n,2,2,0,0,Две женщины варят две курицы,Эльг'а... Эльг'ат... Эльг'тайык накук... Эльг'айык накуквайненат... что-то я наверно... Эльг'айык накопаньн'ынат корецат,2601,false start; russian,inverse,AVP,,
К01,1,52,17,teach-2-1-l.png,teach-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,f,2,1,1,0,Двое мужчин учат одну женщину,К'лаволайык нэкуейгулэвын'нин эльг'а,2411,yes,inverse,AVP,,
К01,1,53,18,hang-1-2-l.png,hang-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,n,1,2,0,0,Дедушка вешает две картины,Ынпыӄлавола  коннёпаньн'ын  картинкат,1807,yes,direct,AVP,,
К01,1,54,19,dress-2-2-r.png,dress-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,f,2,2,1,0,Два дедушки одевают двух бабушек,Ынпыӄлаволаийк наконкеметг'эпын'нат чачамйыт,1293,yes,inverse,AVP,,
К01,1,55,20,pull-1-1-r.png,pull-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,n,1,1,0,0,Девочка везёт санки,Н'авытк'атпиляк'а кыг'аг'ан'нэн уетыкпиль,1627,yes,direct,AVP,,
К01,1,56,21,cut_hair-1-2-l.png,cut_hair-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,m,1,2,1,0,Девочка стрижет двух мальчиков,Н'авытк'атпиляк'а копаев'н'ын к'айыкминат,1307,yes,direct,AVP,,
К01,1,57,22,burn-2-1-l.png,burn-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,n,2,1,0,0,Две бабушки сжигают книгу,Чачамйык нэкун'ын'ын каликал,1529,yes,inverse,AVP,,
К01,1,58,23,wash-1-1-r.png,wash-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,f,2,1,1,0,Дедушка моет бабушку,Ынпыӄлавола кылгытэв'ын'нин чачамэ,1052,yes,direct,AVP,,
К01,1,59,24,saw-2-2-r.png,saw-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Два мужчины пилят два бревна,К'лаволаийк нэкыргунэтын уттыт,3049,yes,inverse,AVP,,
К01,1,60,25,shoot-2-1-l.png,shoot-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,m,2,1,1,0,Две девочки стреляют в мальчика,Навыткатпиляк'айык нэкулк'эйнэвын'нин к'айыкмин'ын,1707,yes,inverse,AVP,,
К01,1,61,26,open-1-2-l.png,open-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,n,1,2,0,0,Бабушка открывает две двери ,Чачамйа кунв'эн'энын'нин тыллытыл,1486,yes,direct,AVP,,
К01,1,62,27,treat-2-2-r.png,treat-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,m,2,2,1,0,Две женщины лечат двух мужчин,Эльг'айык нэкунмэлэв'ын'нит к'лаволыт,2785,yes,inverse,AVP,,
К01,1,63,28,throw-1-1-r.png,throw-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,n,2,1,0,0,Девочка бросает мяч,Н'авытк'атпиляк'а кунын'лын'нин к'апыл,1962,yes,direct,AVP,,
К01,1,64,29,scold-1-2-l.png,scold-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,f,2,1,1,0,Мальчик ругает двух девочек,К'айыкмин'а кокытг'айн'ан'нэн эльг'апэляк'ыт,1246,yes,direct,AVP,,
К01,1,65,30,cover-2-1-l.png,cover-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,n,2,1,0,0,Два мужчины накрывают цветок ,"К'лаволаийк  нэкунынн,эв'н,ын  в'ытв'ыт",2146,yes,inverse,AVP,,
К01,1,66,31,hit-1-1-r.png,hit-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,f,1,1,1,0,Мальчик бьет девочку,К'айыкмин'а койкыплын'нэн н'авытк'атпиль,1851,yes,direct,AVP,,
К01,1,67,32,paint-2-2-r.png,paint-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0, ,Два мальчика красят две доски ,К'айыкмин'ын накэняйкэчен'нат уттыпиляк'ат,1792,yes,inverse,AVP,,
К01,2,1,0,cut_apple.png,tr1.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Бабушка режет яблоко,--,-,-,-,-,,
К01,2,2,0,drag-2-2-e.png,tr2.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Две девочки везут двух мальчиков,--,-,-,-,-,,
К01,2,3,0,dogs_bite.png,tr3.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Собаки кусают мужчину,--,-,-,-,-,,
К01,2,4,1,call-2-2-r.png,call-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,m,2,2,1,0,Две бабушки зовут двух дедушек,Чачамйык  накокэтг'айн'ив'ын'нит  ынпыӄлаволат,2507,yes,inverse,AVP,,
К01,2,5,2,break-1-1-r.png,break-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,n,1,1,0,0,Мальчик ломает домик,К'айыкмин'а кокунчимав'н'ынан  яяпиль,2002,yes,direct,AVP,,
К01,2,6,3,feed-2-1-l.png,feed-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,f,2,1,1,0,Два дедушки кормят бабушку,Ынпыӄлаволаийк  накопайг'нынын'  чачамэ,1447,yes,inverse,AVP,,
К01,2,7,4,eat-1-2-l.png,eat-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,n,1,2,0,0,Женщина ест два яблока,Эльг'ата  кунув'нын  яблокат,4155,yes,direct,AVP,,
К01,2,8,5,wake-1-1-r.png,wake-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,m,1,1,1,0,Женщина будит мужчину,Эльг'ата  куныкъевын'нин  к'лавол,2753,yes,direct,AVP,,
К01,2,9,6,pick-2-2-r.png,pick-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,n,2,2,0,0,Два мальчика срывают два цветка,К'айыкмин'ыйык  нэкупыйг'ын'ныт  мэчг'ат,2154,yes,inverse,AVP,,
К01,2,10,7,makelaugh-1-2-l.png,makelaugh-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,m,1,2,1,0,Бабушка смешит двух дедушек,Чачамйак  коначачгав'ын'нэн  ынпыӄлаволат,2868,yes,direct,AVP,,
К01,2,11,8,carry-2-1-l.png,carry-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,n,2,1,0,0,Две женщины несут ведро,Н'авыткатпэлякайык  нэкимт'ин'нын  кукэн'эт,1842,yes,inverse,AVP,,
К01,2,12,9,teach-2-2-r.png,teach-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,m,2,2,1,0,Две женщины учат двух мужчин,"Эль... Эльг'айык  накумитетвайнен,нат к'лаволыт",2212,false start,inverse,AVP,,
К01,2,13,10,open-1-1-r.png,open-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,n,1,1,0,0,Дедушка открывает дверь,Ынпыӄлавола  кунв'эн'энын'нин   тыллытыл,1254,yes,direct,AVP,,
К01,2,14,11,dress-2-1-l.png,dress-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,m,2,1,1,0,Две бабушки одевают дедушку,Чачамйак   накуничг'ыпав'нын   ынпыӄлавол,2345,yes,inverse,AVP,,
К01,2,15,12,throw-1-2-l.png,throw-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,n,1,2,0,0,Мальчик бросает два мяча,К'айыкмин'а  кунын'лын'нин  к'апылат,2695,yes,direct,AVP,,
К01,2,16,13,cut_hair-1-1-r.png,cut_hair-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,f,1,1,1,0,Мальчик стрижет девочку,К'айыкмин'а  копаев'н'ын  н'авытк'атпиль,1471,yes,direct,AVP,,
К01,2,17,14,cover-2-2-r.png,cover-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,n,2,2,0,0,Две женщины накрывают два цветка,"Эльг'айык  нэкунынн,эв'н,ыт  мэчг'ат",3917,yes,inverse,AVP,,
К01,2,18,15,wash-1-2-l.png,wash-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,m,1,2,1,0,Бабушка моет двух дедушек,Чачамйак  кылгытэв'ын'нин  ынпыӄлаволат,1592,yes,direct,AVP,,
К01,2,19,16,paint-2-1-l.png,paint-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,n,2,1,0,0,Две девочки красят доску,Н'авыткатпэлякайык  на.. накомалынын  уттыпиль,1242,false start,inverse,AVP,,
К01,2,20,17,give_water-2-2-r.png,give_water-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,f,2,2,1,0,Два мужчины поят двух женщин,К'лаволаийк  нэкуникв'ычевын'ныт  элг'ат,2241,yes,inverse,AVP,,
К01,2,21,18,clean-1-1-r.png,clean-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,n,2,2,0,0,Бабушка чистит пальто,"Чачамйак  кон,айк'ытв'ан'нэн  ичг'ын",2325,yes,direct,AVP,,
К01,2,22,19,push-2-1-l.png,push-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,f,2,1,1,0,Два мальчика толкают девочку,К'айыкмин'ыйык  нэкупынг'ылынын  н'авытк'атпиль,1873,yes,inverse,AVP,,
К01,2,23,20,water-1-2-l.png,water-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,n,1,2,0,0,Мальчик поливает два цветка,К'айыкмин'а  кимлытг'ын'нин  мэчг'ат,1903,yes,direct,AVP,,
К01,2,24,21,pour-1-1-r.png,pour-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,f,1,1,1,0,Мужчина обливает женщину,... К'лавола  кимлытг'ын'ын'  эльг'а,1932,yes,direct,AVP,,
К01,2,25,22,plant-2-2-r.png,plant-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,n,2,2,0,0,Две женщины сажают два дерева,Эльг'айык ... нэкунынн'эв'ит  уттыпэлякат,1830,pause,inverse,AVP,,
К01,2,26,23,tie-1-2-l.png,tie-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,f,1,2,1,0,Мальчик связывает двух девочек,К'айыкмин'а   кукылтын'нин  навыткатпиляк'ыт,1154,yes,direct,AVP,,
К01,2,27,24,boil-2-1-l.png,boil-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,n,2,1,0,0,Две бабушки варят курицу,... Чачамйык  накопаньн'ынин  курицан,2225,yes,inverse,AVP,,
К01,2,28,25,shoot-2-2-r.png,shoot-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,f,2,2,1,0,Два мальчика стреляют в двух девочек ,"К'айыкмин'ыйык  нэкулк'эйн,ыв'ын'нит   навыткатпиляк'ыт",1503,yes,inverse,AVP,,
К01,2,29,26,hang-1-1-r.png,hang-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,n,1,1,0,0,Бабушка вешает картину,Чачамйак  коннёпаньн'ын  картинкан,1917,yes,direct,AVP,,
К01,2,30,27,treat-2-1-l.png,treat-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,f,2,1,1,0,Два мужчины лечат женщину ,К'лаволаийк  нэкунмэлэв'ын'нин  эльг'а,3321,yes,inverse,AVP,,
К01,2,31,28,pull-1-2-l.png,pull-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,n,1,2,0,0,Мальчик везёт двое санок,К'айыкмин'а  каа.. каг'аг'ан'нин  уетыкпэлякат,1251,false start,direct,AVP,,
К01,2,32,29,scold-1-1-r.png,scold-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,m,1,1,1,0,Девочка ругает мальчика ,Н'авыткатпиляк'а  ... кокытг'айн'ан'ан  к'айыкмин'ын,1183,pause,direct,AVP,,
К01,2,33,30,burn-2-2-r.png,burn-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,n,2,2,0,0,Два дедушки сжигают две книги ,"Ынпыӄлаволайык  нэкун,ын,нин.. каликал... калик то есть",2793,false start; russian,inverse,AVP,,
К01,2,34,31,hit-1-2-l.png,hit-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,m,1,2,1,0,Девочка бьет двух мальчиков,Н'авыткатпиляк'а  койкыплын'нын  к'айыкмин'ат,1396,yes,direct,AVP,,
К01,2,35,32,saw-2-1-l.png,saw-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,n,2,1,0,0,Два дедушки пилят бревно,Ынпыӄлаволайык  нэкучг'ынин  уттитпиль,2361,yes,inverse,AVP,,
К01,2,36,1,give_water-1-2-l.png,give_water-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,m,1,2,1,0,Женщина поит двух мужчин,Эльг'ата  куникв'ычев...  куникв'ычевын'нын  к'лаволат,2294,false start,direct,AVP,,
К01,2,37,2,break-2-1-l.png,break-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,n,2,1,0,0,Две девочки ломают домик,Н'авыткатпэлякаийк  нэкунчимав'ын'нин  яяпиль,1245,yes,inverse,AVP,,
К01,2,38,3,push-1-1-r.png,push-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,m,1,1,1,0,Девочка толкает мальчика,Н'авыткатпэляка купынг'ылынын к'айыкмин'ын,1475,yes,direct,AVP,,
К01,2,39,4,eat-2-2-r.png,eat-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Два мужчины едят два яблока,"К'лаволаийк  нэкув,итэйныт  яблокат",1908,yes,inverse,AVP,,
К01,2,40,5,pour-2-1-l.png,pour-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,m,2,1,1,0,Две женщины обливают мужчину ,Эльг'айык  нэкимлытг'ын'нин  к'лавол,1936,yes,inverse,AVP,,
К01,2,41,6,pick-1-2-l.png,pick-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,n,1,2,0,0,Девочка срывает два цветка,Н'авытк'атпил[яка]  купыйг'ын'ныт  мэчг'ат,1126,yes,direct,AVP,,
К01,2,42,7,tie-2-2-r.png,tie-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,m,2,2,1,0,Две девочки связывают двух мальчиков,Н'авытк'атпиляк'айык  нэкукылтын'нит   к'айыкмин'ат,2397,yes,inverse,AVP,,
К01,2,43,8,carry-1-1-r.png,carry-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,n,1,1,0,0,Мужчина несёт ведро,К'лавола  кимтин'нын  кукэн'эн,2850,yes,direct,AVP,,
К01,2,44,9,call-1-2-l.png,call-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,f,1,2,1,0,Дедушка зовет двух бабушек ,Ынпыӄлавола кокэтг'айн'ив'ын'нит чачамйыт,3003,yes,direct,AVP,,
К01,2,45,10,clean-2-1-l.png,clean-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,n,2,1,0,0,Два дедушки чистят пальто ,"Ынпыӄлаволайык  након,айк'ытв'ан'нэн  ичг'ын",2113,yes,inverse,AVP,,
К01,2,46,11,feed-1-1-r.png,feed-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,m,1,1,1,0,Бабушка кормит дедушку,Чачамйак  копайн'ынин  ынпыӄлавол,1634,yes,direct,AVP,,
К01,2,47,12,water-2-2-r.png,water-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,n,2,2,0,0,Две девочки поливают два цветка ,Н'авытк'атпэлякайык  накимлытг'ын'нин  мэчг'ат,1177,yes,inverse,AVP,,
К01,2,48,13,wake-2-1-l.png,wake-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,f,2,1,1,0,Два мужчины будят женщину ,К'лаволаийк нэкуныкъевын'нин  эльг'а,2581,yes,inverse,AVP,,
К01,2,49,14,plant-1-2-l.png,plant-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,m,n,1,2,0,0,Мужчина сажает два дерева ,К'лавола  кунынн'эв'ин  мэчг'ат,2357,yes,direct,AVP,,
К01,2,50,15,makelaugh-2-2-r.png,makelaugh-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,f,2,2,1,0,Два дедушки смешат двух бабушек,Ынпыӄлаволаийк  наконачачгав'ын'нэн  чачамйыт,2209,yes,inverse,AVP,,
К01,2,51,16,boil-1-1-r.png,boil-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,n,1,1,0,0,Женщина варит курицу,Эльг'ан...  эльг'ана  копаньн'ынин  курицан,3765,false start,direct,AVP,,
К01,2,52,17,teach-1-2-l.png,teach-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,m,f,1,2,1,0,Мужчина учит двух женщин ,К'лавола нак... куейгулэвын'нин  эльг'ат,1806,false start,direct,AVP,,
