window_key,window,sentence_type,condition_key,condition,filename_suffix,agent_num,patient_num,patient_animacy,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.800000,0.784444,0.407266,99,0.702581,0.866308
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.850000,0.789630,0.401399,81,0.700430,0.878829
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.900000,0.762600,0.414355,100,0.679729,0.845471
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.950000,0.719540,0.443139,87,0.624521,0.814559
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,1.000000,0.704898,0.450614,91,0.610424,0.799372
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.000000,0.312782,0.456150,95,0.219182,0.406382
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.050000,0.380000,0.473958,45,0.238693,0.521307
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.100000,0.327500,0.454670,88,0.230564,0.424436
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.150000,0.229348,0.412917,92,0.143249,0.315447
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.200000,0.229778,0.416537,90,0.141964,0.317592
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.250000,0.194889,0.387589,90,0.113178,0.276600
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.300000,0.230909,0.402999,88,0.144989,0.316829
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.350000,0.170105,0.362648,95,0.095691,0.244519
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.400000,0.267234,0.428339,94,0.178875,0.355594
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.450000,0.168182,0.370096,88,0.089277,0.247087
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,patient,0.500000,0.169149,0.361605,94,0.094555,0.243742
